GeneNames,value1,value2,log2.Fold_change.,log2.Fold_change..normalized,p.value,q.value.Benjamini.et.al..1995.,q.value.Storey.et.al..2003.,Signature.p.value...0.001.,control.1.G,control.1.G.1,control.2.G,control.2.G.1,control.3.G,control.3.G.1,change
Gm10484,287,6702,-4.545469045,-4.602797623,0,0,0,TRUE,281,6701,2,2,7,2,Down
Gm10544,3,24,-3,-3.057328579,1.04E-05,6.91E-05,6.88E-05,TRUE,2,23,2,2,2,2,Down
Gm10566,6,37,-2.624490865,-2.681819444,3.23E-07,2.37E-06,2.37E-06,TRUE,5,36,2,2,2,2,Down
Gm10571,3,554,-7.528779665,-7.586108244,0,0,0,TRUE,2,26,2,2,2,529,Down
Gm10603,3,34,-3.502500341,-3.559828919,1.78E-08,1.39E-07,1.39E-07,TRUE,2,33,2,2,2,2,Down
Gm10610,3,71,-4.564784619,-4.622113198,0,0,0,TRUE,2,70,2,2,2,2,Down
Gm10652,3,35,-3.544320516,-3.601649095,9.33E-09,7.36E-08,7.34E-08,TRUE,2,34,2,2,2,2,Down
Gm10705,3,21,-2.807354922,-2.864683501,6.64E-05,0.000415934,0.000413598,TRUE,2,20,2,2,2,2,Down
Gm10721,18,73,-2.019899557,-2.077228136,7.61E-10,6.24E-09,6.24E-09,TRUE,2,2,2,2,17,72,Down
Gm10767,3,344,-6.841302254,-6.898630833,0,0,0,TRUE,2,43,2,2,2,302,Down
Gm10785,59,18198,-8.268849234,-8.326177813,0,0,0,TRUE,58,751,2,17448,2,2,Down
Gm10814,3,22,-2.874469118,-2.931797697,3.59E-05,0.000229681,0.000228878,TRUE,2,21,2,2,2,2,Down
Gm1113,3,38,-3.662965013,-3.720293592,1.32E-09,1.08E-08,1.08E-08,TRUE,2,37,2,2,2,2,Down
Gm11131,3,974,-8.342815461,-8.40014404,0,0,0,TRUE,2,964,2,11,2,2,Down
Gm11217,3,30,-3.321928095,-3.379256674,2.34E-07,1.72E-06,1.72E-06,TRUE,2,29,2,2,2,2,Down
Gm11242,7,197,-4.814696897,-4.872025476,0,0,0,TRUE,6,196,2,2,2,2,Down
Gm11251,31,298,-3.26497221,-3.322300789,0,0,0,TRUE,2,130,30,169,2,2,Down
Gm11263,3,118,-5.297680549,-5.355009128,0,0,0,TRUE,2,8,2,2,2,111,Down
Gm11266,3,87,-4.857980995,-4.915309574,0,0,0,TRUE,2,9,2,2,2,79,Down
Gm11335,3,28,-3.222392421,-3.279721,8.38E-07,5.97E-06,5.95E-06,TRUE,2,27,2,2,2,2,Down
Gm11360,3,21,-2.807354922,-2.864683501,6.64E-05,0.000415934,0.000413598,TRUE,2,2,2,2,2,20,Down
Gm11372,3,50,-4.058893689,-4.116222268,4.75E-13,4.38E-12,4.37E-12,TRUE,2,49,2,2,2,2,Down
Gm11383,3,148,-5.624490865,-5.681819444,0,0,0,TRUE,2,74,2,2,2,75,Down
Gm1141,3,2681,-9.803593003,-9.860921582,0,0,0,TRUE,2,24,2,2,2,2658,Down
Gm11437,11,81,-2.880418384,-2.937746963,2.11E-15,2.09E-14,2.09E-14,TRUE,2,80,10,2,2,2,Down
Gm11440,3,20,-2.736965594,-2.794294173,0.000122253,0.000751352,0.00074836,TRUE,2,19,2,2,2,2,Down
Gm11455,3,21,-2.807354922,-2.864683501,6.64E-05,0.000415934,0.000413598,TRUE,2,20,2,2,2,2,Down
Gm11501,3,27,-3.169925001,-3.22725358,1.58E-06,1.11E-05,1.10E-05,TRUE,2,26,2,2,2,2,Down
Gm11510,3,279,-6.539158811,-6.59648739,0,0,0,TRUE,2,179,2,101,2,2,Down
Gm11521,3,142,-5.564784619,-5.622113198,0,0,0,TRUE,2,141,2,2,2,2,Down
Gm11522,10,208,-4.378511623,-4.435840202,0,0,0,TRUE,2,207,2,2,9,2,Down
Gm11531,3,37,-3.624490865,-3.681819444,2.54E-09,2.05E-08,2.05E-08,TRUE,2,36,2,2,2,2,Down
Gm11585,3,21,-2.807354922,-2.864683501,6.64E-05,0.000415934,0.000413598,TRUE,2,20,2,2,2,2,Down
Gm11592,43,786,-4.192120748,-4.249449327,0,0,0,TRUE,2,610,42,20,2,159,Down
Gm11619,4,72,-4.169925001,-4.22725358,0,0,0,TRUE,3,3,2,2,2,70,Down
Gm11651,3,21,-2.807354922,-2.864683501,6.64E-05,0.000415934,0.000413598,TRUE,2,20,2,2,2,2,Down
Gm11682,3,32,-3.415037499,-3.472366078,6.49E-08,4.92E-07,4.90E-07,TRUE,2,2,2,31,2,2,Down
Gm11685,3,35,-3.544320516,-3.601649095,9.33E-09,7.36E-08,7.34E-08,TRUE,2,34,2,2,2,2,Down
Gm11712,3,143,-5.574908836,-5.632237415,0,0,0,TRUE,2,142,2,2,2,2,Down
Gm11713,10,62,-2.632268215,-2.689596794,3.48E-11,3.01E-10,3.01E-10,TRUE,9,48,2,2,2,15,Down
Gm11808,9,545,-5.920187418,-5.977515997,0,0,0,TRUE,8,48,2,449,2,51,Down
Gm11836,3,27,-3.169925001,-3.22725358,1.58E-06,1.11E-05,1.10E-05,TRUE,2,26,2,2,2,2,Down
Gm11838,3,80,-4.736965594,-4.794294173,0,0,0,TRUE,2,3,2,78,2,2,Down
Gm11898,3,283,-6.559695742,-6.617024321,0,0,0,TRUE,2,282,2,2,2,2,Down
Gm11911,3,110,-5.196397213,-5.253725792,0,0,0,TRUE,2,109,2,2,2,2,Down
Gm11984,3,49,-4.029747343,-4.087075922,9.25E-13,8.43E-12,8.41E-12,TRUE,2,48,2,2,2,2,Down
Gm11999,14,201,-3.843696769,-3.901025348,0,0,0,TRUE,13,2,2,2,2,200,Down
Gm12002,3,27,-3.169925001,-3.22725358,1.58E-06,1.11E-05,1.10E-05,TRUE,2,26,2,2,2,2,Down
Gm12090,3,743,-7.9522559,-8.009584479,0,0,0,TRUE,2,219,2,525,2,2,Down
Gm12115,3,213,-6.14974712,-6.207075698,0,0,0,TRUE,2,212,2,2,2,2,Down
Gm12138,3,158,-5.718818247,-5.776146826,0,0,0,TRUE,2,155,2,4,2,2,Down
Gm12158,3,769,-8.001877287,-8.059205866,0,0,0,TRUE,2,768,2,2,2,2,Down
Gm12195,3,87,-4.857980995,-4.915309574,0,0,0,TRUE,2,17,2,2,2,71,Down
Gm12201,3,23,-2.938599455,-2.995928034,1.94E-05,0.000126307,0.00012553,TRUE,2,11,2,13,2,2,Down
Gm12267,3,24,-3,-3.057328579,1.04E-05,6.91E-05,6.88E-05,TRUE,2,23,2,2,2,2,Down
Gm12289,3,25,-3.058893689,-3.116222268,5.56E-06,3.76E-05,3.74E-05,TRUE,2,2,2,24,2,2,Down
Gm12293,3,55,-4.196397213,-4.253725792,1.68E-14,1.61E-13,1.61E-13,TRUE,2,2,2,54,2,2,Down
Gm12295,3,4260,-10.47167521,-10.52900379,0,0,0,TRUE,2,23,2,1351,2,2889,Down
Gm12308,3,53,-4.142957954,-4.200286533,6.39E-14,6.05E-13,6.05E-13,TRUE,2,28,2,2,2,26,Down
Gm12366,3,31,-3.36923381,-3.426562389,1.23E-07,9.21E-07,9.18E-07,TRUE,2,30,2,2,2,2,Down
Gm12374,3,46,-3.938599455,-3.995928034,6.80E-12,6.02E-11,6.01E-11,TRUE,2,45,2,2,2,2,Down
Gm12385,3,316,-6.718818247,-6.776146826,0,0,0,TRUE,2,315,2,2,2,2,Down
Gm12387,3,20,-2.736965594,-2.794294173,0.000122253,0.000751352,0.00074836,TRUE,2,19,2,2,2,2,Down
Gm12389,3,21,-2.807354922,-2.864683501,6.64E-05,0.000415934,0.000413598,TRUE,2,2,2,20,2,2,Down
Gm12397,3,23,-2.938599455,-2.995928034,1.94E-05,0.000126307,0.00012553,TRUE,2,19,2,5,2,2,Down
Gm12472,11,435,-5.305439972,-5.362768551,0,0,0,TRUE,6,56,6,365,2,17,Down
Gm12513,3,83,-4.790076931,-4.84740551,0,0,0,TRUE,2,2,2,2,2,82,Down
Gm12666,3,191,-5.992466327,-6.049794906,0,0,0,TRUE,2,190,2,2,2,2,Down
Gm12669,3,33,-3.459431619,-3.516760198,3.41E-08,2.62E-07,2.61E-07,TRUE,2,32,2,2,2,2,Down
Gm12681,3,289,-6.589963182,-6.647291761,0,0,0,TRUE,2,107,2,183,2,2,Down
Gm12749,3,78,-4.700439718,-4.757768297,0,0,0,TRUE,2,2,2,77,2,2,Down
Gm12766,3,37,-3.624490865,-3.681819444,2.54E-09,2.05E-08,2.05E-08,TRUE,2,36,2,2,2,2,Down
Gm12795,3,24,-3,-3.057328579,1.04E-05,6.91E-05,6.88E-05,TRUE,2,23,2,2,2,2,Down
Gm12841,3,308,-6.68182404,-6.739152619,0,0,0,TRUE,2,307,2,2,2,2,Down
Gm12861,3,24,-3,-3.057328579,1.04E-05,6.91E-05,6.88E-05,TRUE,2,23,2,2,2,2,Down
Gm12903,12,49,-2.029747343,-2.087075922,4.27E-07,3.10E-06,3.10E-06,TRUE,9,46,2,4,4,2,Down
Gm12912,3,57,-4.247927513,-4.305256092,4.33E-15,4.24E-14,4.23E-14,TRUE,2,2,2,2,2,56,Down
Gm12949,3,133,-5.470319935,-5.527648514,0,0,0,TRUE,2,132,2,2,2,2,Down
Gm12984,3,172,-5.841302254,-5.898630833,0,0,0,TRUE,2,2,2,2,2,171,Down
Gm12994,3,69,-4.523561956,-4.580890535,0,0,0,TRUE,2,68,2,2,2,2,Down
Gm12996,3,49,-4.029747343,-4.087075922,9.25E-13,8.43E-12,8.41E-12,TRUE,2,2,2,48,2,2,Down
Gm13010,3,31,-3.36923381,-3.426562389,1.23E-07,9.21E-07,9.18E-07,TRUE,2,30,2,2,2,2,Down
Gm13074,3,82,-4.772589504,-4.829918083,0,0,0,TRUE,2,2,2,81,2,2,Down
Gm13110,3,868,-8.176588732,-8.233917311,0,0,0,TRUE,2,85,2,2,2,784,Down
Gm13134,3,22,-2.874469118,-2.931797697,3.59E-05,0.000229681,0.000228878,TRUE,2,5,2,2,2,18,Down
Gm13147,45,405,-3.169925001,-3.22725358,0,0,0,TRUE,8,12,2,394,38,2,Down
Gm13158,3,50,-4.058893689,-4.116222268,4.75E-13,4.38E-12,4.37E-12,TRUE,2,2,2,49,2,2,Down
Gm13178,3,33,-3.459431619,-3.516760198,3.41E-08,2.62E-07,2.61E-07,TRUE,2,2,2,2,2,32,Down
Gm13181,3,175,-5.866248611,-5.92357719,0,0,0,TRUE,2,174,2,2,2,2,Down
Gm13213,3,290,-6.594946589,-6.652275168,0,0,0,TRUE,2,289,2,2,2,2,Down
Gm13228,3,21,-2.807354922,-2.864683501,6.64E-05,0.000415934,0.000413598,TRUE,2,2,2,2,2,20,Down
Gm13292,5,51,-3.350497247,-3.407825826,1.32E-11,1.15E-10,1.15E-10,TRUE,2,50,2,2,4,2,Down
Gm13323,3,85,-4.824428435,-4.881757014,0,0,0,TRUE,2,2,2,2,2,84,Down
Gm13403,3,27,-3.169925001,-3.22725358,1.58E-06,1.11E-05,1.10E-05,TRUE,2,26,2,2,2,2,Down
Gm13423,3,32,-3.415037499,-3.472366078,6.49E-08,4.92E-07,4.90E-07,TRUE,2,31,2,2,2,2,Down
Gm13428,3,124,-5.36923381,-5.426562389,0,0,0,TRUE,2,123,2,2,2,2,Down
Gm13466,3,43,-3.841302254,-3.898630833,4.95E-11,4.25E-10,4.24E-10,TRUE,2,42,2,2,2,2,Down
Gm13485,3,37,-3.624490865,-3.681819444,2.54E-09,2.05E-08,2.05E-08,TRUE,2,2,2,2,2,36,Down
Gm13493,3,45,-3.906890596,-3.964219175,1.32E-11,1.16E-10,1.15E-10,TRUE,2,2,2,2,2,44,Down
Gm13494,3,25,-3.058893689,-3.116222268,5.56E-06,3.76E-05,3.74E-05,TRUE,2,24,2,2,2,2,Down
Gm13510,6,210,-5.129283017,-5.186611596,0,0,0,TRUE,5,2,2,209,2,2,Down
Gm13561,11,46,-2.064130337,-2.121458916,7.38E-07,5.28E-06,5.28E-06,TRUE,10,45,2,2,2,2,Down
Gm13624,15,69,-2.201633861,-2.25896244,2.82E-10,2.35E-09,2.35E-09,TRUE,2,2,14,68,2,2,Down
Gm13625,41,209,-2.349807127,-2.407135706,0,0,0,TRUE,2,208,40,2,2,2,Down
Gm13653,4,2567,-9.325867581,-9.38319616,0,0,0,TRUE,3,69,2,2,2,2499,Down
Gm13663,3,995,-8.373590215,-8.430918794,0,0,0,TRUE,2,941,2,2,2,55,Down
Gm13673,3,54,-4.169925001,-4.22725358,3.28E-14,3.12E-13,3.12E-13,TRUE,2,53,2,2,2,2,Down
Gm13722,5,41,-3.03562391,-3.092952489,6.80E-09,5.40E-08,5.40E-08,TRUE,2,2,4,40,2,2,Down
Gm13755,3,119,-5.309855263,-5.367183842,0,0,0,TRUE,2,13,2,107,2,2,Down
Gm13771,3,56,-4.222392421,-4.279721,8.55E-15,8.28E-14,8.27E-14,TRUE,2,55,2,2,2,2,Down
Gm13799,3,21,-2.807354922,-2.864683501,6.64E-05,0.000415934,0.000413598,TRUE,2,6,2,16,2,2,Down
Gm13802,3,36,-3.584962501,-3.64229108,4.87E-09,3.89E-08,3.88E-08,TRUE,2,2,2,2,2,35,Down
Gm13827,3,99,-5.044394119,-5.101722698,0,0,0,TRUE,2,98,2,2,2,2,Down
Gm13832,7,36,-2.362570079,-2.419898658,2.02E-06,1.41E-05,1.41E-05,TRUE,6,35,2,2,2,2,Down
Gm13862,3,170,-5.824428435,-5.881757014,0,0,0,TRUE,2,169,2,2,2,2,Down
Gm13882,3,32,-3.415037499,-3.472366078,6.49E-08,4.92E-07,4.90E-07,TRUE,2,31,2,2,2,2,Down
Gm13919,3,436,-7.183221824,-7.240550403,0,0,0,TRUE,2,435,2,2,2,2,Down
Gm13961,270,1343,-2.314427992,-2.371756571,0,0,0,TRUE,269,78,2,1266,2,2,Down
Gm13974,3,32,-3.415037499,-3.472366078,6.49E-08,4.92E-07,4.90E-07,TRUE,2,2,2,31,2,2,Down
Gm13990,3,67,-4.48112669,-4.538455269,0,0,0,TRUE,2,2,2,66,2,2,Down
Gm14003,3,137,-5.513069582,-5.570398161,0,0,0,TRUE,2,136,2,2,2,2,Down
Gm14052,6,40,-2.736965594,-2.794294173,5.55E-08,4.23E-07,4.23E-07,TRUE,4,39,2,2,3,2,Down
Gm14092,3,33,-3.459431619,-3.516760198,3.41E-08,2.62E-07,2.61E-07,TRUE,2,13,2,21,2,2,Down
Gm14103,3,267,-6.475733431,-6.53306201,0,0,0,TRUE,2,266,2,2,2,2,Down
Gm14138,3,56,-4.222392421,-4.279721,8.55E-15,8.28E-14,8.27E-14,TRUE,2,47,2,2,2,10,Down
Gm14198,3,134,-5.48112669,-5.538455269,0,0,0,TRUE,2,133,2,2,2,2,Down
Gm14214,3,29,-3.273018494,-3.330347073,4.44E-07,3.21E-06,3.20E-06,TRUE,2,5,2,25,2,2,Down
Gm14237,3,137,-5.513069582,-5.570398161,0,0,0,TRUE,2,15,2,2,2,123,Down
Gm14244,3,49,-4.029747343,-4.087075922,9.25E-13,8.43E-12,8.41E-12,TRUE,2,48,2,2,2,2,Down
Gm14247,3,28,-3.222392421,-3.279721,8.38E-07,5.97E-06,5.95E-06,TRUE,2,3,2,2,2,26,Down
Gm14270,3,52,-4.115477217,-4.172805796,1.25E-13,1.17E-12,1.17E-12,TRUE,2,51,2,2,2,2,Down
Gm14330,35,293,-3.065473837,-3.122802416,0,0,0,TRUE,2,292,34,2,2,2,Down
Gm14383,3,49,-4.029747343,-4.087075922,9.25E-13,8.43E-12,8.41E-12,TRUE,2,48,2,2,2,2,Down
Gm14403,80,552,-2.786596362,-2.843924941,0,0,0,TRUE,21,551,60,2,2,2,Down
Gm14438,40,164,-2.03562391,-2.092952489,0,0,0,TRUE,15,163,19,2,9,2,Down
Gm14576,22,1790,-6.346312254,-6.403640832,0,0,0,TRUE,21,1789,2,2,2,2,Down
Gm14634,3,214,-6.156504486,-6.213833065,0,0,0,TRUE,2,25,2,2,2,190,Down
Gm14636,109,1414,-3.69738208,-3.754710659,0,0,0,TRUE,108,51,2,2,2,1364,Down
Gm14656,3,35,-3.544320516,-3.601649095,9.33E-09,7.36E-08,7.34E-08,TRUE,2,2,2,34,2,2,Down
Gm14698,5,452,-6.498250868,-6.555579446,0,0,0,TRUE,4,80,2,373,2,2,Down
Gm14745,9,40,-2.152003093,-2.209331672,2.17E-06,1.51E-05,1.51E-05,TRUE,8,39,2,2,2,2,Down
Gm14776,3,419,-7.125843933,-7.183172512,0,0,0,TRUE,2,418,2,2,2,2,Down
Gm14794,10,164,-4.03562391,-4.092952489,0,0,0,TRUE,8,163,3,2,2,2,Down
Gm14861,3,65,-4.437405312,-4.494733891,0,0,0,TRUE,2,15,2,2,2,51,Down
Gm14899,474,2562,-2.434311511,-2.49164009,0,0,0,TRUE,473,2559,2,4,2,2,Down
Gm14918,3,25,-3.058893689,-3.116222268,5.56E-06,3.76E-05,3.74E-05,TRUE,2,24,2,2,2,2,Down
Gm15074,3,27,-3.169925001,-3.22725358,1.58E-06,1.11E-05,1.10E-05,TRUE,2,26,2,2,2,2,Down
Gm15091,3,106,-5.142957954,-5.200286533,0,0,0,TRUE,2,9,2,98,2,2,Down
Gm15268,3,93,-4.95419631,-5.011524889,0,0,0,TRUE,2,92,2,2,2,2,Down
Gm15270,3,28,-3.222392421,-3.279721,8.38E-07,5.97E-06,5.95E-06,TRUE,2,27,2,2,2,2,Down
Gm15302,3,822,-8.098032083,-8.155360662,0,0,0,TRUE,2,821,2,2,2,2,Down
Gm15303,3,21,-2.807354922,-2.864683501,6.64E-05,0.000415934,0.000413598,TRUE,2,20,2,2,2,2,Down
Gm15328,3,24,-3,-3.057328579,1.04E-05,6.91E-05,6.88E-05,TRUE,2,23,2,2,2,2,Down
Gm15338,3,34,-3.502500341,-3.559828919,1.78E-08,1.39E-07,1.39E-07,TRUE,2,33,2,2,2,2,Down
Gm15356,3,56,-4.222392421,-4.279721,8.55E-15,8.28E-14,8.27E-14,TRUE,2,55,2,2,2,2,Down
Gm15425,9,175,-4.28128611,-4.338614689,0,0,0,TRUE,2,174,8,2,2,2,Down
Gm15427,12,199,-4.05166212,-4.108990699,0,0,0,TRUE,11,194,2,6,2,2,Down
Gm15481,3,34,-3.502500341,-3.559828919,1.78E-08,1.39E-07,1.39E-07,TRUE,2,33,2,2,2,2,Down
Gm15487,4,77,-4.266786541,-4.32411512,0,0,0,TRUE,3,76,2,2,2,2,Down
Gm15501,6,133,-4.470319935,-4.527648514,0,0,0,TRUE,2,128,4,6,3,2,Down
Gm15503,3,26,-3.115477217,-3.172805796,2.97E-06,2.04E-05,2.04E-05,TRUE,2,25,2,2,2,2,Down
Gm15520,3,25,-3.058893689,-3.116222268,5.56E-06,3.76E-05,3.74E-05,TRUE,2,24,2,2,2,2,Down
Gm15529,3,107,-5.156504486,-5.213833065,0,0,0,TRUE,2,106,2,2,2,2,Down
Gm15535,3,197,-6.037089319,-6.094417898,0,0,0,TRUE,2,196,2,2,2,2,Down
Gm15542,3,25,-3.058893689,-3.116222268,5.56E-06,3.76E-05,3.74E-05,TRUE,2,24,2,2,2,2,Down
Gm15558,3,57,-4.247927513,-4.305256092,4.33E-15,4.24E-14,4.23E-14,TRUE,2,21,2,37,2,2,Down
Gm15559,3,134,-5.48112669,-5.538455269,0,0,0,TRUE,2,2,2,133,2,2,Down
Gm15568,3,459,-7.257387843,-7.314716422,0,0,0,TRUE,2,2,2,2,2,458,Down
Gm15579,3,56,-4.222392421,-4.279721,8.55E-15,8.28E-14,8.27E-14,TRUE,2,55,2,2,2,2,Down
Gm15590,3,83,-4.790076931,-4.84740551,0,0,0,TRUE,2,78,2,2,2,6,Down
Gm15641,3,72,-4.584962501,-4.64229108,0,0,0,TRUE,2,6,2,67,2,2,Down
Gm15654,3,128,-5.415037499,-5.472366078,0,0,0,TRUE,2,126,2,3,2,2,Down
Gm15693,6,145,-4.594946589,-4.652275168,0,0,0,TRUE,5,144,2,2,2,2,Down
Gm15697,26,331,-3.670247689,-3.727576268,0,0,0,TRUE,25,330,2,2,2,2,Down
Gm15728,8,85,-3.409390936,-3.466719515,0,0,0,TRUE,2,84,7,2,2,2,Down
Gm15735,3,69,-4.523561956,-4.580890535,0,0,0,TRUE,2,10,2,60,2,2,Down
Gm15788,3,6283,-11.03227536,-11.08960394,0,0,0,TRUE,2,465,2,5819,2,2,Down
Gm15798,52,547,-3.394957305,-3.452285884,0,0,0,TRUE,2,546,2,2,51,2,Down
Gm15843,20,291,-3.862947248,-3.920275827,0,0,0,TRUE,19,26,2,2,2,266,Down
Gm1587,3,121,-5.333900737,-5.391229316,0,0,0,TRUE,2,120,2,2,2,2,Down
Gm15945,3,65,-4.437405312,-4.494733891,0,0,0,TRUE,2,64,2,2,2,2,Down
Gm15968,3,43,-3.841302254,-3.898630833,4.95E-11,4.25E-10,4.24E-10,TRUE,2,2,2,42,2,2,Down
Gm15991,3,26,-3.115477217,-3.172805796,2.97E-06,2.04E-05,2.04E-05,TRUE,2,25,2,2,2,2,Down
Gm16014,3,152,-5.662965013,-5.720293592,0,0,0,TRUE,2,135,2,2,2,18,Down
Gm16021,3,161,-5.745954377,-5.803282956,0,0,0,TRUE,2,160,2,2,2,2,Down
Gm16036,3,111,-5.209453366,-5.266781945,0,0,0,TRUE,2,2,2,110,2,2,Down
Gm16059,567,2978,-2.392923114,-2.450251693,0,0,0,TRUE,562,2977,6,2,2,2,Down
Gm16137,3,41,-3.772589504,-3.829918083,1.85E-10,1.55E-09,1.55E-09,TRUE,2,40,2,2,2,2,Down
Gm16140,3,30,-3.321928095,-3.379256674,2.34E-07,1.72E-06,1.72E-06,TRUE,2,29,2,2,2,2,Down
Gm16208,3,146,-5.604862058,-5.662190637,0,0,0,TRUE,2,145,2,2,2,2,Down
Gm16287,3,398,-7.05166212,-7.108990699,0,0,0,TRUE,2,397,2,2,2,2,Down
Gm16300,3,33,-3.459431619,-3.516760198,3.41E-08,2.62E-07,2.61E-07,TRUE,2,32,2,2,2,2,Down
Gm16303,3,51,-4.087462841,-4.14479142,2.44E-13,2.27E-12,2.26E-12,TRUE,2,6,2,46,2,2,Down
Gm16305,3,25,-3.058893689,-3.116222268,5.56E-06,3.76E-05,3.74E-05,TRUE,2,24,2,2,2,2,Down
Gm16409,3,47,-3.969626351,-4.02695493,3.50E-12,3.13E-11,3.13E-11,TRUE,2,4,2,2,2,44,Down
Gm16459,3,20,-2.736965594,-2.794294173,0.000122253,0.000751352,0.00074836,TRUE,2,19,2,2,2,2,Down
Gm16470,3,339,-6.820178962,-6.877507541,0,0,0,TRUE,2,338,2,2,2,2,Down
Gm16477,4,40,-3.321928095,-3.379256674,2.38E-09,1.92E-08,1.92E-08,TRUE,2,39,3,2,2,2,Down
Gm16503,7,110,-3.974004791,-4.03133337,0,0,0,TRUE,2,109,2,2,6,2,Down
Gm16549,3,459,-7.257387843,-7.314716422,0,0,0,TRUE,2,458,2,2,2,2,Down
Gm16550,3,20,-2.736965594,-2.794294173,0.000122253,0.000751352,0.00074836,TRUE,2,19,2,2,2,2,Down
Gm16568,3,21,-2.807354922,-2.864683501,6.64E-05,0.000415934,0.000413598,TRUE,2,2,2,2,2,20,Down
Gm16580,3,197,-6.037089319,-6.094417898,0,0,0,TRUE,2,6,2,7,2,187,Down
Gm16587,3,46,-3.938599455,-3.995928034,6.80E-12,6.02E-11,6.01E-11,TRUE,2,45,2,2,2,2,Down
Gm16618,3,332,-6.790076931,-6.84740551,0,0,0,TRUE,2,331,2,2,2,2,Down
Gm16675,3,32,-3.415037499,-3.472366078,6.49E-08,4.92E-07,4.90E-07,TRUE,2,31,2,2,2,2,Down
Gm16685,3,78,-4.700439718,-4.757768297,0,0,0,TRUE,2,77,2,2,2,2,Down
Gm16976,3,78,-4.700439718,-4.757768297,0,0,0,TRUE,2,77,2,2,2,2,Down
Gm1698,26,127,-2.288244969,-2.345573548,0,0,0,TRUE,25,126,2,2,2,2,Down
Gm17018,3,50,-4.058893689,-4.116222268,4.75E-13,4.38E-12,4.37E-12,TRUE,2,49,2,2,2,2,Down
Gm17096,3,38,-3.662965013,-3.720293592,1.32E-09,1.08E-08,1.08E-08,TRUE,2,37,2,2,2,2,Down
Gm17112,3,118,-5.297680549,-5.355009128,0,0,0,TRUE,2,2,2,117,2,2,Down
Gm17184,3,25,-3.058893689,-3.116222268,5.56E-06,3.76E-05,3.74E-05,TRUE,2,24,2,2,2,2,Down
Gm17197,3,28,-3.222392421,-3.279721,8.38E-07,5.97E-06,5.95E-06,TRUE,2,2,2,27,2,2,Down
Gm17249,42,655,-3.963033674,-4.020362253,0,0,0,TRUE,41,654,2,2,2,2,Down
Gm17250,3,1761,-9.197216693,-9.254545272,0,0,0,TRUE,2,1650,2,2,2,112,Down
Gm17300,3,39,-3.700439718,-3.757768297,6.87E-10,5.66E-09,5.65E-09,TRUE,2,38,2,2,2,2,Down
Gm17322,3,61,-4.345774837,-4.403103416,3.33E-16,3.38E-15,3.38E-15,TRUE,2,60,2,2,2,2,Down
Gm17529,7,366,-5.708344916,-5.765673495,0,0,0,TRUE,2,365,6,2,2,2,Down
Gm17690,3,42,-3.807354922,-3.864683501,9.57E-11,8.13E-10,8.11E-10,TRUE,2,41,2,2,2,2,Down
Gm17728,3,30,-3.321928095,-3.379256674,2.34E-07,1.72E-06,1.72E-06,TRUE,2,2,2,2,2,29,Down
Gm17743,3,51,-4.087462841,-4.14479142,2.44E-13,2.27E-12,2.26E-12,TRUE,2,2,2,2,2,50,Down
Gm17748,7,50,-2.836501268,-2.893829847,6.11E-10,5.05E-09,5.05E-09,TRUE,6,2,2,2,2,49,Down
Gm17775,3,40,-3.736965594,-3.794294173,3.57E-10,2.97E-09,2.96E-09,TRUE,2,39,2,2,2,2,Down
Gm17829,3,91,-4.922832139,-4.980160718,0,0,0,TRUE,2,90,2,2,2,2,Down
Gm17834,3,81,-4.754887502,-4.812216081,0,0,0,TRUE,2,80,2,2,2,2,Down
Gm17835,3,24,-3,-3.057328579,1.04E-05,6.91E-05,6.88E-05,TRUE,2,23,2,2,2,2,Down
Gm17887,3,56,-4.222392421,-4.279721,8.55E-15,8.28E-14,8.27E-14,TRUE,2,20,2,2,2,37,Down
Gm17976,3,23,-2.938599455,-2.995928034,1.94E-05,0.000126307,0.00012553,TRUE,2,22,2,2,2,2,Down
Gm17984,3,189,-5.977279923,-6.034608502,0,0,0,TRUE,2,188,2,2,2,2,Down
Gm18041,3,64,-4.415037499,-4.472366078,0,0,0,TRUE,2,63,2,2,2,2,Down
Gm18112,3,544,-7.502500341,-7.559828919,0,0,0,TRUE,2,29,2,516,2,2,Down
Gm18113,3,90,-4.906890596,-4.964219175,0,0,0,TRUE,2,89,2,2,2,2,Down
Gm18119,3,58,-4.273018494,-4.330347073,2.22E-15,2.19E-14,2.19E-14,TRUE,2,53,2,6,2,2,Down
Gm18128,28,508,-4.181329765,-4.238658344,0,0,0,TRUE,27,28,2,481,2,2,Down
Gm18405,3,250,-6.380821784,-6.438150363,0,0,0,TRUE,2,2,2,2,2,249,Down
Gm18423,3,20,-2.736965594,-2.794294173,0.000122253,0.000751352,0.00074836,TRUE,2,2,2,19,2,2,Down
Gm18560,3,159,-5.727920455,-5.785249034,0,0,0,TRUE,2,2,2,2,2,158,Down
Gm18597,3,107,-5.156504486,-5.213833065,0,0,0,TRUE,2,106,2,2,2,2,Down
Gm18727,3,26,-3.115477217,-3.172805796,2.97E-06,2.04E-05,2.04E-05,TRUE,2,25,2,2,2,2,Down
Gm18730,3,33,-3.459431619,-3.516760198,3.41E-08,2.62E-07,2.61E-07,TRUE,2,32,2,2,2,2,Down
Gm18747,28,220,-2.974004791,-3.03133337,0,0,0,TRUE,27,219,2,2,2,2,Down
