GeneNames,value1,value2,log2(Fold_change),log2(Fold_change) normalized,p-value,q-value(Benjamini et al. 1995),q-value(Storey et al. 2003),Signature(p-value < 0.001)
Gm44264,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm19253,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm43971,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm43963,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm44110,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm43978,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm44142,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm44380,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm43900,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm43890,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm3455,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm44292,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm44295,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm45205,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Psg-ps1,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm44962,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm44646,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
0610006L08Rik,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm44894,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm18458,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm45001,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm9711,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Olfr1422-ps1,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm44715,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm44996,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm44576,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Olfr706,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm45040,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Olfr1460-ps1,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm44530,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm18468,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Muc16,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm45393,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm5347,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
1700011L03Rik,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm45847,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Olfr662-ps1,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm28710.1,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm18644,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm45520,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm35368,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
4930543E12Rik,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm45292,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm39168,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm45263,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm45518,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm3045,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm45864,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm29773,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm45697,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm39271,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
D030045P18Rik,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Olfr897-ps1,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm47757,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Olfr156,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Olfr991-ps1,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm35371,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm34004,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm19121,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm34424,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm47356,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
4930431F10Rik,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm47483,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm8162,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
A930033M14Rik,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm47640,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm47124,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm6477,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm34777,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm5781,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm47956,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm18244,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm48276,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm48425,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm47580,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm4796,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm48106,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
AC165249.1,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm47769,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm48892,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm47644,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm36172,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm47519,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm32023,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm47984,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm1000,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm34016,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm7214,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm7695,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm19195,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm47172,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm40438,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm48665,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm47206,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm48631,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm36235,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm48153,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm36298,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm48681,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm31456,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
CT009713.1,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm48841,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm48322,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm38604,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm10779,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm18071,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm38397,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm48515,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm18072,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm40828,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm18260,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm18517,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm47642,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm38408,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm21378,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm47530,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Gm47316,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
AC154640.1,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
AC122459.1,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
AC130671.1,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
AC120375.1,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
CT030652.1,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
AC122034.1,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
AC116950.1,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
AC164883.6,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
AC154239.2,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
AC154589.2,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
AC158921.1,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
AC140209.1,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
AC126028.2,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
AC120787.4,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
AC124532.1,7,3,1.222392421,1.279721,0.178681851,0.669540482,0.650379693,FALSE
Etl4,51,68,-0.415037499,-0.35770892,0.178707252,0.650428146,0.650428146,FALSE
Oca2,6,12,-1,-0.942671421,0.178811929,0.650699084,0.650633073,FALSE
Nek9,6,12,-1,-0.942671421,0.178811929,0.650699084,0.650633073,FALSE
Gm9801,6,12,-1,-0.942671421,0.178811929,0.650699084,0.650633073,FALSE
AC117588.1,6,12,-1,-0.942671421,0.178811929,0.650699084,0.650633073,FALSE
Ikzf3,33,24,0.459431619,0.516760198,0.178850361,0.650728901,0.650728901,FALSE
Gm42561,51,40,0.350497247,0.407825826,0.178993997,0.651207468,0.651207468,FALSE
Pus1,22,33,-0.584962501,-0.527633922,0.179771951,0.653993557,0.653993557,FALSE
Smim22,26,18,0.530514717,0.587843296,0.179962609,0.654642888,0.654642888,FALSE
Itpr3,4,9,-1.169925001,-1.112596422,0.182150983,0.662469075,0.662379522,FALSE
mt-Ti,4,9,-1.169925001,-1.112596422,0.182150983,0.662469075,0.662379522,FALSE
Gm15027,4,9,-1.169925001,-1.112596422,0.182150983,0.662469075,0.662379522,FALSE
Vmn1r137,4,9,-1.169925001,-1.112596422,0.182150983,0.662469075,0.662379522,FALSE
Gm21037,4,9,-1.169925001,-1.112596422,0.182150983,0.662469075,0.662379522,FALSE
Srp68,70,90,-0.362570079,-0.3052415,0.182768682,0.664580824,0.664580824,FALSE
Il1rn,77,64,0.266786541,0.32411512,0.183069795,0.665630739,0.665630739,FALSE
Itga5,64,83,-0.375039431,-0.317710852,0.18391683,0.668665319,0.668665319,FALSE
Epas1,15,9,0.736965594,0.794294173,0.18413561,0.669302433,0.669189405,FALSE
Spink8,15,9,0.736965594,0.794294173,0.18413561,0.669302433,0.669189405,FALSE
Ugt2b37,15,9,0.736965594,0.794294173,0.18413561,0.669302433,0.669189405,FALSE
Uqcc3,15,9,0.736965594,0.794294173,0.18413561,0.669302433,0.669189405,FALSE
Gm37964,15,9,0.736965594,0.794294173,0.18413561,0.669302433,0.669189405,FALSE
AC121359.3,15,9,0.736965594,0.794294173,0.18413561,0.669302433,0.669189405,FALSE
Gm15839,27,39,-0.530514717,-0.473186138,0.186732891,0.678582661,0.678582661,FALSE
Gm37720,116,101,0.199769512,0.257098091,0.189769251,0.689570137,0.689570137,FALSE
Cog5,9,16,-0.830074999,-0.77274642,0.18993037,0.69010899,0.69010899,FALSE
Gucy2c,12,20,-0.736965594,-0.679637015,0.190194975,0.690977099,0.690930443,FALSE
Gm26590,12,20,-0.736965594,-0.679637015,0.190194975,0.690977099,0.690930443,FALSE
Gm37272,12,20,-0.736965594,-0.679637015,0.190194975,0.690977099,0.690930443,FALSE
Thsd7a,37,51,-0.462971976,-0.405643397,0.190314526,0.69131806,0.69131806,FALSE
Pum2,35,26,0.428843299,0.486171878,0.190410063,0.691571714,0.69152503,FALSE
Mycbp,35,26,0.428843299,0.486171878,0.190410063,0.691571714,0.69152503,FALSE
Trim56,35,26,0.428843299,0.486171878,0.190410063,0.691571714,0.69152503,FALSE
Ppid,21,14,0.584962501,0.64229108,0.192096937,0.697580729,0.697557188,FALSE
Gm498,21,14,0.584962501,0.64229108,0.192096937,0.697580729,0.697557188,FALSE
Ubap2l,854,834,0.034188686,0.091517265,0.192546272,0.699141658,0.699080695,FALSE
Anapc4,11,6,0.874469118,0.931797697,0.19255547,0.699104283,0.699080695,FALSE
Gm9788,11,6,0.874469118,0.931797697,0.19255547,0.699104283,0.699080695,FALSE
Phxr4,251,232,0.113562559,0.170891138,0.193170839,0.701267498,0.701267498,FALSE
Gm17477,68,56,0.280107919,0.337436498,0.193745704,0.70330697,0.70330697,FALSE
9930021J03Rik,28,20,0.485426827,0.542755406,0.195400806,0.709267222,0.709267222,FALSE
Ints6,36,27,0.415037499,0.472366078,0.195907159,0.711057214,0.711057214,FALSE
Gm2707,16,25,-0.64385619,-0.586527611,0.198912729,0.721917412,0.721917412,FALSE
Nfyc,16,10,0.678071905,0.735400484,0.1995233,0.724035686,0.723986853,FALSE
Gm13268,16,10,0.678071905,0.735400484,0.1995233,0.724035686,0.723986853,FALSE
Gm8355,16,10,0.678071905,0.735400484,0.1995233,0.724035686,0.723986853,FALSE
Dennd5a,20,30,-0.584962501,-0.527633922,0.200886644,0.728835548,0.728786402,FALSE
Arfgef2,20,30,-0.584962501,-0.527633922,0.200886644,0.728835548,0.728786402,FALSE
Gpx4,20,30,-0.584962501,-0.527633922,0.200886644,0.728835548,0.728786402,FALSE
Plcxd2,37,28,0.402098444,0.459427023,0.201225356,0.729965976,0.729965976,FALSE
Camsap2,319,366,-0.198287225,-0.140958646,0.201689251,0.731599473,0.731599473,FALSE
Gm32255,22,15,0.552541023,0.609869602,0.202381439,0.734060797,0.734060797,FALSE
Cdkl3,29,21,0.465663572,0.522992151,0.202652861,0.734995725,0.734995725,FALSE
Sh3rf2,235,217,0.114965714,0.172294293,0.204394534,0.741262576,0.741262576,FALSE
Pi4ka,109,95,0.198328716,0.255657295,0.206132134,0.747513813,0.747513813,FALSE
Mpdu1,7,13,-0.893084796,-0.835756217,0.206258782,0.747821871,0.747721093,FALSE
Plpbp,7,13,-0.893084796,-0.835756217,0.206258782,0.747821871,0.747721093,FALSE
Aim2,7,13,-0.893084796,-0.835756217,0.206258782,0.747821871,0.747721093,FALSE
Gm10087,7,13,-0.893084796,-0.835756217,0.206258782,0.747821871,0.747721093,FALSE
AC162302.1,7,13,-0.893084796,-0.835756217,0.206258782,0.747821871,0.747721093,FALSE
Gm3286.1,13,21,-0.691877705,-0.634549126,0.206521884,0.748599215,0.748573998,FALSE
Gm10465,13,21,-0.691877705,-0.634549126,0.206521884,0.748599215,0.748573998,FALSE
Ppp3cb,130,157,-0.272252936,-0.214924357,0.208154508,0.754440898,0.754440898,FALSE
Zfp827,75,63,0.251538767,0.308867346,0.209320995,0.758617639,0.758617639,FALSE
Kcnb2,30,22,0.447458977,0.504787556,0.20961343,0.759626305,0.759626305,FALSE
Cyfip1,10,17,-0.765534746,-0.708206167,0.210467102,0.762617226,0.762565868,FALSE
Rundc3b,10,17,-0.765534746,-0.708206167,0.210467102,0.762617226,0.762565868,FALSE
2610203C22Rik,10,17,-0.765534746,-0.708206167,0.210467102,0.762617226,0.762565868,FALSE
Mospd1,21,31,-0.561878888,-0.504550309,0.211919606,0.767776885,0.767776885,FALSE
Lhx1,17,26,-0.612976877,-0.555648298,0.212096134,0.768338827,0.768312961,FALSE
Kcnk10,17,26,-0.612976877,-0.555648298,0.212096134,0.768338827,0.768312961,FALSE
Kcnk1,209,192,0.122396631,0.17972521,0.212437916,0.769499246,0.769499246,FALSE
Map2k7,17,11,0.628031223,0.685359802,0.21384328,0.774459447,0.774381256,FALSE
Yars,17,11,0.628031223,0.685359802,0.21384328,0.774459447,0.774381256,FALSE
Mllt11,17,11,0.628031223,0.685359802,0.21384328,0.774459447,0.774381256,FALSE
A230020J21Rik,17,11,0.628031223,0.685359802,0.21384328,0.774459447,0.774381256,FALSE
Hnrnpd,12,7,0.777607579,0.834936158,0.214975544,0.778219568,0.778010172,FALSE
Hsd17b6,12,7,0.777607579,0.834936158,0.214975544,0.778219568,0.778010172,FALSE
Rtel1,12,7,0.777607579,0.834936158,0.214975544,0.778219568,0.778010172,FALSE
Cdc42se1,12,7,0.777607579,0.834936158,0.214975544,0.778219568,0.778010172,FALSE
Rps8-ps1,12,7,0.777607579,0.834936158,0.214975544,0.778219568,0.778010172,FALSE
Gm18853,12,7,0.777607579,0.834936158,0.214975544,0.778219568,0.778010172,FALSE
4933415J04Rik,12,7,0.777607579,0.834936158,0.214975544,0.778219568,0.778010172,FALSE
Mir684-1,12,7,0.777607579,0.834936158,0.214975544,0.778219568,0.778010172,FALSE
AC166078.1,12,7,0.777607579,0.834936158,0.214975544,0.778219568,0.778010172,FALSE
Saxo1,31,23,0.430634354,0.487962933,0.216296859,0.782686797,0.782634158,FALSE
Greb1l,31,23,0.430634354,0.487962933,0.216296859,0.782686797,0.782634158,FALSE
Gm17430,31,23,0.430634354,0.487962933,0.216296859,0.782686797,0.782634158,FALSE
Zrsr1,8,4,1,1.057328579,0.217184534,0.78550268,0.785212359,FALSE
Trappc9,8,4,1,1.057328579,0.217184534,0.78550268,0.785212359,FALSE
Gm8054,8,4,1,1.057328579,0.217184534,0.78550268,0.785212359,FALSE
Gm14760,8,4,1,1.057328579,0.217184534,0.78550268,0.785212359,FALSE
Gm13167,8,4,1,1.057328579,0.217184534,0.78550268,0.785212359,FALSE
Vmn1r61,8,4,1,1.057328579,0.217184534,0.78550268,0.785212359,FALSE
Gm26720,8,4,1,1.057328579,0.217184534,0.78550268,0.785212359,FALSE
Rps2-ps5,8,4,1,1.057328579,0.217184534,0.78550268,0.785212359,FALSE
Platr10,8,4,1,1.057328579,0.217184534,0.78550268,0.785212359,FALSE
Gm29613,8,4,1,1.057328579,0.217184534,0.78550268,0.785212359,FALSE
Gm45663,8,4,1,1.057328579,0.217184534,0.78550268,0.785212359,FALSE
Olfr335-ps,8,4,1,1.057328579,0.217184534,0.78550268,0.785212359,FALSE
D330023K18Rik,1314,1433,-0.125073334,-0.067744755,0.218787461,0.790954454,0.790552424,FALSE
Cd244,126,152,-0.27064759,-0.213319011,0.218867302,0.791189928,0.790552424,FALSE
Siah1b,5,10,-1,-0.942671421,0.219715921,0.794044217,0.790552424,FALSE
C130026I21Rik,5,10,-1,-0.942671421,0.219715921,0.794044217,0.790552424,FALSE
Gm12643,5,10,-1,-0.942671421,0.219715921,0.794044217,0.790552424,FALSE
Gm22730,5,10,-1,-0.942671421,0.219715921,0.794044217,0.790552424,FALSE
Traj60,5,10,-1,-0.942671421,0.219715921,0.794044217,0.790552424,FALSE
Gm2244,5,10,-1,-0.942671421,0.219715921,0.794044217,0.790552424,FALSE
Gm29181,5,10,-1,-0.942671421,0.219715921,0.794044217,0.790552424,FALSE
Stil,41,32,0.357552005,0.414880584,0.220845762,0.797913024,0.790552424,FALSE
Kmt2a,3,7,-1.222392421,-1.165063842,0.222114653,0.796453642,0.790552424,FALSE
Cyth2,3,7,-1.222392421,-1.165063842,0.222114653,0.796453642,0.790552424,FALSE
Rab23,3,7,-1.222392421,-1.165063842,0.222114653,0.796453642,0.790552424,FALSE
Map2k1,3,7,-1.222392421,-1.165063842,0.222114653,0.796453642,0.790552424,FALSE
Unkl,3,7,-1.222392421,-1.165063842,0.222114653,0.796453642,0.790552424,FALSE
Cacfd1,3,7,-1.222392421,-1.165063842,0.222114653,0.796453642,0.790552424,FALSE
Zfp318,3,7,-1.222392421,-1.165063842,0.222114653,0.796453642,0.790552424,FALSE
2810408A11Rik,3,7,-1.222392421,-1.165063842,0.222114653,0.796453642,0.790552424,FALSE
Sart3,3,7,-1.222392421,-1.165063842,0.222114653,0.796453642,0.790552424,FALSE
Nars2,3,7,-1.222392421,-1.165063842,0.222114653,0.796453642,0.790552424,FALSE
Glt8d2,3,7,-1.222392421,-1.165063842,0.222114653,0.796453642,0.790552424,FALSE
Mgat1,3,7,-1.222392421,-1.165063842,0.222114653,0.796453642,0.790552424,FALSE
Pttg1,3,7,-1.222392421,-1.165063842,0.222114653,0.796453642,0.790552424,FALSE
Nova1,3,7,-1.222392421,-1.165063842,0.222114653,0.796453642,0.790552424,FALSE
Isca2,3,7,-1.222392421,-1.165063842,0.222114653,0.796453642,0.790552424,FALSE
Eif5,3,7,-1.222392421,-1.165063842,0.222114653,0.796453642,0.790552424,FALSE
Kctd6,3,7,-1.222392421,-1.165063842,0.222114653,0.796453642,0.790552424,FALSE
Psmc6,3,7,-1.222392421,-1.165063842,0.222114653,0.796453642,0.790552424,FALSE
Micu2,3,7,-1.222392421,-1.165063842,0.222114653,0.796453642,0.790552424,FALSE
Bop1,3,7,-1.222392421,-1.165063842,0.222114653,0.796453642,0.790552424,FALSE
Plec,3,7,-1.222392421,-1.165063842,0.222114653,0.796453642,0.790552424,FALSE
Tomm70a,3,7,-1.222392421,-1.165063842,0.222114653,0.796453642,0.790552424,FALSE
Wiz,3,7,-1.222392421,-1.165063842,0.222114653,0.796453642,0.790552424,FALSE
Ak3,3,7,-1.222392421,-1.165063842,0.222114653,0.796453642,0.790552424,FALSE
Rpe,3,7,-1.222392421,-1.165063842,0.222114653,0.796453642,0.790552424,FALSE
Pkn3,3,7,-1.222392421,-1.165063842,0.222114653,0.796453642,0.790552424,FALSE
Slc52a3,3,7,-1.222392421,-1.165063842,0.222114653,0.796453642,0.790552424,FALSE
Ctnnbl1,3,7,-1.222392421,-1.165063842,0.222114653,0.796453642,0.790552424,FALSE
1810062G17Rik,3,7,-1.222392421,-1.165063842,0.222114653,0.796453642,0.790552424,FALSE
Kif2c,3,7,-1.222392421,-1.165063842,0.222114653,0.796453642,0.790552424,FALSE
