"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"mmu03460","Genetic Information Processing","Replication and repair","mmu03460","Fanconi anemia pathway - Mus musculus (house mouse)","17/1875","52/9574",0.326923076923077,1.66931282051282,2.38821946004113,0.0174397628829058,0.0657344908663371,0.0441793877542667,"Atrip/Brca1/Brca2/Ercc4/Faap100/Fan1/Fancm/Mlh1/Palb2/Polh/Polk/Poln/Rad51c/Rmi1/Rpa2/Ube2t/Wdr48",17
"mmu04072","Environmental Information Processing","Signal transduction","mmu04072","Phospholipase D signaling pathway - Mus musculus (house mouse)","40/1875","149/9574",0.268456375838926,1.370774049217,2.25096784077001,0.01854005444836,0.0688287586739744,0.0462590092054638,"Adcy3/Adcy6/Adcy7/Adcy9/Agpat4/Akt1/Arf1/Avpr1a/Cyth1/Dgke/Dgkg/Dgki/Dnm2/Fyn/Gab1/Gna13/Grm7/Grm8/Kras/Map2k2/Mras/Ms4a2/Pdgfra/Pik3ca/Pik3cd/Pik3r1/Pik3r5/Pip5k1a/Pip5k1c/Pla2g4a/Plcb3/Plcb4/Pld1/Plpp2/Ptpn11/Raf1/Rapgef4/Rheb/Shc1/Sos1",40
"mmu05208","Human Diseases","Cancer: overview","mmu05208","Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse)","58/1875","229/9574",0.253275109170306,1.29325647743814,2.21657896515847,0.0186620249465878,0.0688287586739744,0.0462590092054638,"Abl2/Akt1/Araf/Bad/Cox4i1/Cox5a/Cox6b1/Cox6c/Cox7a2/Cox7b/Cyp1b1/Cyp2f2/Ephx3/Gsta3/Gsto2/Gstt2/Gstt3/Gstt4/Hif1a/Ikbkb/Ikbkg/Kras/Map2k2/Map3k5/Mapk12/Met/Mgst2/Mgst3/Ncf1/Ndufa8/Ndufab1/Ndufb10/Ndufb6/Ndufb9/Ndufs2/Ndufs4/Ndufv2/Ndufv3/Nox1/Pik3ca/Pik3cd/Pik3r1/Pld1/Prkcd/Prkd1/Prkd2/Prkd3/Ptk2/Ptpn11/Raf1/Rela/Slc25a31/Slc25a5/Sos1/Uqcrc1/Uqcrfs1/Vdac2/Vdac3",58
"mmu05230","Human Diseases","Cancer: overview","mmu05230","Central carbon metabolism in cancer - Mus musculus (house mouse)","21/1875","69/9574",0.304347826086957,1.55404057971015,2.27927940034424,0.020526665644207,0.0749004927230107,0.0503397511319299,"Akt1/Gls/Hif1a/Hk1/Hkdc1/Idh1/Kras/Map2k2/Met/Pdgfra/Pdhb/Pfkl/Pfkm/Pfkp/Pik3ca/Pik3cd/Pik3r1/Raf1/Sirt6/Tigar/Trp53",21
"mmu04923","Organismal Systems","Endocrine system","mmu04923","Regulation of lipolysis in adipocytes - Mus musculus (house mouse)","18/1875","57/9574",0.315789473684211,1.61246315789474,2.28862621438727,0.0211198784098977,0.0762538767852096,0.0512493448395302,"Abhd5/Adcy3/Adcy6/Adcy7/Adcy9/Adora1/Adrb1/Adrb3/Akt1/Fabp4/Gnai2/Mgll/Nppa/Pde3b/Pik3ca/Pik3cd/Pik3r1/Tshb",18
"mmu04928","Organismal Systems","Endocrine system","mmu04928","Parathyroid hormone synthesis, secretion and action - Mus musculus (house mouse)","32/1875","116/9574",0.275862068965517,1.40858850574713,2.18485686452188,0.0225302845757427,0.0804988292654142,0.0541023280930665,"Adcy3/Adcy6/Adcy7/Adcy9/Araf/Arhgef1/Bcl2/Cdkn1a/Creb3/Creb3l1/Creb3l2/Creb5/Gata3/Gcm2/Gna13/Gnai2/Itpr2/Mef2c/Mmp16/Mmp25/Naca/Pde4a/Plcb3/Plcb4/Pld1/Prkcg/Raf1/Runx2/Slc12a3/Sp1/Stk39/Wnk4",32
"mmu01210","Metabolism","Global and overview maps","mmu01210","2-Oxocarboxylic acid metabolism - Mus musculus (house mouse)","12/1875","34/9574",0.352941176470588,1.80216470588235,2.31225819093069,0.0233277038630739,0.0824886847941687,0.05543968688023,"Bcat1/Cs/Dlat/Dlst/Got1/Got2/Gpt/Idh1/Idh3a/Idh3b/Ogdh/Pdhb",12
"mmu04370","Environmental Information Processing","Signal transduction","mmu04370","VEGF signaling pathway - Mus musculus (house mouse)","18/1875","58/9574",0.310344827586207,1.58466206896552,2.20393714669414,0.0251797944734088,0.0881292806569308,0.0592306658397049,"Akt1/Bad/Casp9/Cdc42/Kdr/Kras/Map2k2/Mapk12/Mapkapk2/Mapkapk3/Nos3/Pik3ca/Pik3cd/Pik3r1/Pla2g4a/Prkcg/Ptk2/Raf1",18
"mmu04144","Cellular Processes","Transport and catabolism","mmu04144","Endocytosis - Mus musculus (house mouse)","66/1875","270/9574",0.244444444444444,1.24816592592593,2.04125230406488,0.0270546227530484,0.0927998770254864,0.0623697194064187,"Actr3/Ap2a2/Arap2/Arf1/Arf4/Arfgap1/Arpc1b/Arpc2/Bin1/Capza1/Cav1/Cdc42/Chmp2b/Chmp4b/Chmp4c/Clta/Cltb/Cyth1/Dnajc6/Dnm2/Ehd2/Ehd3/Ehd4/Eps15l1/Gm5637/Grk5/Hspa8/Igf1r/Igf2r/Iqsec3/Kif5c/Mvb12b/Nedd4l/Pard3/Pard6g/Pdgfra/Pip5k1a/Pip5k1c/Pld1/Prkci/Rab10/Rab11a/Rab11fip1/Rab11fip3/Rab11fip5/Rabep1/Rbsn/Rnf41/Rufy2/Sh3gl2/Sh3glb2/Smad3/Smap1/Smurf1/Snf8/Stam/Stam2/Stambp/Tfrc/Traf6/Vps26b/Vps36/Vps4b/Wipf3/Wwp1/Zfyve27",66
"mmu04141","Genetic Information Processing","Folding, sorting and degradation","mmu04141","Protein processing in endoplasmic reticulum - Mus musculus (house mouse)","45/1875","175/9574",0.257142857142857,1.31300571428571,2.06223413584109,0.0274346888698366,0.0927998770254864,0.0623697194064187,"Bcl2/Capn2/Casp12/Ckap4/Cryab/Derl2/Dnaja2/Dnajb1/Dnajb11/Dnajc1/Eif2s1/Erlec1/Ern1/Fbxo2/Ganab/Hspa4l/Hspa5/Hspa8/Hsph1/Magt1/Man1a2/Man1c1/Map3k5/Mbtps1/Nsfl1c/Pdia4/Plaa/Rrbp1/Sar1b/Sec24b/Sec24c/Sec31a/Sec61g/Sel1l2/Ssr4/Stt3a/Stub1/Tram1/Tram1l1/Ube2d1/Ube2d3/Ube2j2/Ube4b/Ubxn2a/Ufd1",45
"mmu05225","Human Diseases","Cancer: specific types","mmu05225","Hepatocellular carcinoma - Mus musculus (house mouse)","45/1875","175/9574",0.257142857142857,1.31300571428571,2.06223413584109,0.0274346888698366,0.0927998770254864,0.0623697194064187,"Actg1/Akt1/Araf/Arid1a/Bad/Bcl2l1/Cdk4/Cdk6/Cdkn1a/Ddb2/E2f3/Elk1/Frat1/Gab1/Gadd45g/Gsta3/Gsto2/Gstt2/Gstt3/Gstt4/Igf1r/Kras/Map2k2/Met/Mgst2/Mgst3/Phf10/Pik3ca/Pik3cd/Pik3r1/Polk/Prkcg/Raf1/Rps6kb1/Rps6kb2/Shc1/Smad3/Smarcc1/Smarcd1/Sos1/Tert/Tgfb2/Trp53/Txnrd3/Wnt3",45
"mmu04270","Organismal Systems","Circulatory system","mmu04270","Vascular smooth muscle contraction - Mus musculus (house mouse)","38/1875","144/9574",0.263888888888889,1.34745185185185,2.07313477251128,0.0276318509752904,0.0927998770254864,0.0623697194064187,"Adcy3/Adcy6/Adcy7/Adcy9/Adra1a/Araf/Arhgef1/Avpr1a/Cacna1c/Calcb/Calm3/Cyp4a14/Edn1/Gna13/Itpr2/Kcnmb3/Map2k2/Myh10/Myh11/Myl6b/Myl9/Mylk2/Mylk3/Mylk4/Nppa/Pla2g4a/Plcb3/Plcb4/Ppp1ca/Ppp1r12b/Ppp1r12c/Prkcd/Prkce/Prkcg/Prkch/Raf1/Ramp2/Rock2",38
"mmu04520","Cellular Processes","Cellular community - eukaryotes","mmu04520","Adherens junction - Mus musculus (house mouse)","26/1875","92/9574",0.282608695652174,1.44303768115942,2.10713377873901,0.0278670184653793,0.0927998770254864,0.0623697194064187,"Actg1/Actn1/Ccm2/Cdc42/Csnk2b/Ctnna1/Ctnna2/Ctnnd1/Farp2/Fyn/Heg1/Igf1r/Iqgap1/Krit1/Map3k7/Met/Myl12a/Myl2/Myl9/Nectin2/Nectin3/Pard3/Pdcd10/Rock2/Smad3/Smurf1",26
"mmu04668","Environmental Information Processing","Signal transduction","mmu04668","TNF signaling pathway - Mus musculus (house mouse)","32/1875","118/9574",0.271186440677966,1.38471412429379,2.07507075030715,0.0284660929087421,0.0938833641124859,0.0630979184920497,"Akt1/Birc3/Cflar/Creb3/Creb3l1/Creb3l2/Creb5/Csf1/Cxcl10/Cyld/Dnm1l/Edn1/Fadd/Frmd8/Ikbkb/Ikbkg/Il18r1/Il6/Irf1/Map3k5/Map3k7/Mapk12/Mlkl/Pgam5/Pik3ca/Pik3cd/Pik3r1/Rela/Tab2/Tab3/Tnfaip3/Xiap",32
"mmu00760","Metabolism","Metabolism of cofactors and vitamins","mmu00760","Nicotinate and nicotinamide metabolism - Mus musculus (house mouse)","14/1875","43/9574",0.325581395348837,1.66246201550388,2.14849071060971,0.0304766343862865,0.0989532881940643,0.0665053555761856,"Aox1/Aox3/Aox4/Bst1/Cd38/Nadk/Nmnat2/Nmnat3/Nt5c2/Sarm1/Sirt1/Sirt2/Sirt6/Sirt7",14
"mmu04114","Cellular Processes","Cell growth and death","mmu04114","Oocyte meiosis - Mus musculus (house mouse)","33/1875","123/9574",0.268292682926829,1.36993821138211,2.03774751532975,0.0305803164681365,0.0989532881940643,0.0665053555761856,"Adcy3/Adcy6/Adcy7/Adcy9/Anapc11/Anapc13/Anapc15/Anapc16/Anapc5/Ar/Aurka/Calm3/Camk2g/Ccnb2/Cdk2/Cpeb2/Espl1/Fbxw11/Igf1r/Itpr2/Mad2l1/Mapk12/Mos/Ppp1ca/Ppp2ca/Ppp2r5c/Ppp2r5e/Rps6ka1/Rps6ka2/Rps6ka3/Slk/Smc3/Stag3",33
"mmu04927","Organismal Systems","Endocrine system","mmu04927","Cortisol synthesis and secretion - Mus musculus (house mouse)","21/1875","72/9574",0.291666666666667,1.48928888888889,2.05651364052296,0.0325359816323631,0.104297585980379,0.0700971960402117,"Adcy3/Adcy6/Adcy7/Adcy9/Cacna1c/Cacna1g/Creb3/Creb3l1/Creb3l2/Creb5/Cyp11b1/Itpr2/Kcnk3/Nr0b1/Orai1/Pbx1/Pde8b/Plcb3/Plcb4/Sp1/Star",21
"mmu04260","Organismal Systems","Circulatory system","mmu04260","Cardiac muscle contraction - Mus musculus (house mouse)","25/1875","89/9574",0.280898876404494,1.43430711610487,2.03133142281591,0.0328428784365242,0.104306549108591,0.0701032200545693,"Actc1/Atp1a2/Atp2a3/Cacna1c/Cacna2d1/Cacna2d3/Cacna2d4/Cacnb2/Cacnb3/Cacng3/Cox4i1/Cox5a/Cox6b1/Cox6c/Cox7a2/Cox7b/Myh7/Myl2/Myl4/Slc8a1/Slc8a3/Slc9a6/Tpm4/Uqcrc1/Uqcrfs1",25
"mmu00603","Metabolism","Glycan biosynthesis and metabolism","mmu00603","Glycosphingolipid biosynthesis - globo and isoglobo series - Mus musculus (house mouse)","7/1875","17/9574",0.411764705882353,2.10252549019608,2.24522470581462,0.0337842150314139,0.106311795924541,0.0714509231470752,"B3galt5/Fut1/Gbgt1/Hexa/St3gal1/St3gal2/St8sia1",7
"mmu05231","Human Diseases","Cancer: overview","mmu05231","Choline metabolism in cancer - Mus musculus (house mouse)","27/1875","98/9574",0.275510204081633,1.40679183673469,1.99746991396373,0.0345841475292584,0.106368103902644,0.0714887670850977,"Akt1/Dgke/Dgkg/Dgki/Gpcpd1/Hif1a/Kras/Map2k2/Pcyt1b/Pdgfra/Pik3ca/Pik3cd/Pik3r1/Pip5k1a/Pip5k1c/Pla2g4a/Pld1/Plpp2/Prkcg/Raf1/Rheb/Rps6kb1/Rps6kb2/Slc22a21/Slc22a3/Sos1/Sp1",27
"mmu04730","Organismal Systems","Nervous system","mmu04730","Long-term depression - Mus musculus (house mouse)","18/1875","60/9574",0.3,1.53184,2.03930674230417,0.0350285399677199,0.106368103902644,0.0714887670850977,"Araf/Gna13/Gnai2/Gnao1/Gria2/Gria3/Grid2/Igf1r/Itpr2/Kras/Lyn/Map2k2/Pla2g4a/Plcb3/Plcb4/Ppp2ca/Prkcg/Raf1",18
"mmu00020","Metabolism","Carbohydrate metabolism","mmu00020","Citrate cycle (TCA cycle) - Mus musculus (house mouse)","11/1875","32/9574",0.34375,1.75523333333333,2.11175698159628,0.0355377870597972,0.106368103902644,0.0714887670850977,"Acly/Cs/Dlat/Dlst/Idh1/Idh3a/Idh3b/Mdh1/Ogdh/Pdhb/Sucla2",11
"mmu00410","Metabolism","Metabolism of other amino acids","mmu00410","beta-Alanine metabolism - Mus musculus (house mouse)","11/1875","32/9574",0.34375,1.75523333333333,2.11175698159628,0.0355377870597972,0.106368103902644,0.0714887670850977,"Aldh1b1/Aldh2/Aldh7a1/Aldh9a1/Carns1/Dpys/Echs1/Gad2/Hadha/Hibch/Smox",11
"mmu04215","Cellular Processes","Cell growth and death","mmu04215","Apoptosis - multiple species - Mus musculus (house mouse)","11/1875","32/9574",0.34375,1.75523333333333,2.11175698159628,0.0355377870597972,0.106368103902644,0.0714887670850977,"Bcl2/Bcl2l1/Bid/Birc3/Birc5/Casp9/Cycs/Cyct/Diablo/Fadd/Xiap",11
"mmu04151","Environmental Information Processing","Signal transduction","mmu04151","PI3K-Akt signaling pathway - Mus musculus (house mouse)","86/1875","367/9574",0.23433242506812,1.19653260672116,1.89459366453227,0.0358466053037958,0.106368103902644,0.0714887670850977,"Akt1/Bad/Bcl2/Bcl2l1/Brca1/Casp9/Ccnd3/Cd19/Cdk2/Cdk4/Cdk6/Cdkn1a/Cdkn1b/Chrm1/Col2a1/Col4a1/Col4a4/Col6a2/Col6a3/Col6a4/Col9a1/Col9a3/Creb3/Creb3l1/Creb3l2/Creb5/Csf1/Csf1r/Efna4/Eif4b/Erbb3/Fgf2/Fgf7/Fgf9/Gh/Gm3785/Gnb5/Gng12/Ifnar1/Igf1r/Ikbkb/Ikbkg/Il4/Il6/Il7/Itga1/Itga11/Itgb5/Jak1/Kdr/Kras/Lama1/Lamb3/Lamc1/Lamc2/Lamc3/Map2k2/Met/Myb/Nos3/Pdgfra/Phlpp2/Pik3ca/Pik3cd/Pik3r1/Pik3r5/Ppp2ca/Ppp2r3c/Ppp2r5c/Ppp2r5e/Prkaa1/Ptk2/Raf1/Rela/Rheb/Rps6/Rps6kb1/Rps6kb2/Rptor/Sgk2/Sos1/Tcl1/Tek/Tnr/Trp53/Vtn",86
"mmu04064","Environmental Information Processing","Signal transduction","mmu04064","NF-kappa B signaling pathway - Mus musculus (house mouse)","29/1875","107/9574",0.271028037383178,1.38390529595016,1.97068544579835,0.03597288645104,0.106368103902644,0.0714887670850977,"Bcl2/Bcl2l1/Birc3/Card11/Cflar/Csnk2b/Cyld/Eda2r/Edar/Gadd45g/Ikbkb/Ikbkg/Il1r1/Irak4/Lck/Lyn/Map3k7/Pias4/Plau/Rela/Tab2/Tab3/Ticam2/Tirap/Tnfaip3/Tnfsf13b/Traf6/Ube2i/Xiap",29
"mmu00620","Metabolism","Carbohydrate metabolism","mmu00620","Pyruvate metabolism - Mus musculus (house mouse)","14/1875","44/9574",0.318181818181818,1.62467878787879,2.04948220828035,0.036894972440836,0.10816218416416,0.0726945475892315,"Acat3/Acot12/Aldh1b1/Aldh2/Aldh7a1/Aldh9a1/Dlat/Glo1/Ldhd/Mdh1/Me1/Me2/Pdhb/Pklr",14
"mmu04024","Environmental Information Processing","Signal transduction","mmu04024","cAMP signaling pathway - Mus musculus (house mouse)","55/1875","224/9574",0.245535714285714,1.2537380952381,1.8963189490882,0.0376863160440914,0.109545816975622,0.0736244711298486,"Adcy3/Adcy6/Adcy7/Adcy9/Adora1/Adrb1/Akt1/Atp1a2/Atp2a3/Atp2b2/Atp2b4/Bad/Cacna1c/Calm3/Camk2g/Cftr/Chrm1/Creb3/Creb3l1/Creb3l2/Creb5/Edn1/Gabbr2/Gli3/Gnai2/Gphb5/Gria2/Gria3/Grin1/Grin2b/Htr1d/Map2k2/Myl9/Nfatc1/Nppa/Orai1/Pak1/Pde3b/Pde4a/Pik3ca/Pik3cd/Pik3r1/Plce1/Pld1/Ppp1ca/Ptch1/Raf1/Rapgef4/Rela/Rock2/Sst/Sucnr1/Tiam1/Tshb/Vav3",55
"mmu04935","Organismal Systems","Endocrine system","mmu04935","Growth hormone synthesis, secretion and action - Mus musculus (house mouse)","31/1875","117/9574",0.264957264957265,1.35290712250712,1.8953270705061,0.0412766567767298,0.118973893062339,0.0799609715533288,"Adcy3/Adcy6/Adcy7/Adcy9/Akt1/Bcar1/Cacna1c/Creb3/Creb3l1/Creb3l2/Creb5/Crk/Gh/Gnai2/Itpr2/Kras/Map2k2/Mapk12/Pik3ca/Pik3cd/Pik3r1/Plcb3/Plcb4/Prkcg/Ptk2/Raf1/Shc1/Sos1/Sst/Stat3/Stat5a",31
"mmu04925","Organismal Systems","Endocrine system","mmu04925","Aldosterone synthesis and secretion - Mus musculus (house mouse)","28/1875","104/9574",0.269230769230769,1.37472820512821,1.89611890674807,0.0419889832665631,0.120018510503593,0.0806630468015555,"Adcy3/Adcy6/Adcy7/Adcy9/Atp1a2/Atp2b2/Atp2b4/Cacna1c/Cacna1g/Calm3/Camk1g/Camk2g/Creb3/Creb3l1/Creb3l2/Creb5/Itpr2/Kcnk3/Nppa/Orai1/Plcb3/Plcb4/Prkce/Prkcg/Prkd1/Prkd2/Prkd3/Star",28
"mmu00062","Metabolism","Lipid metabolism","mmu00062","Fatty acid elongation - Mus musculus (house mouse)","10/1875","29/9574",0.344827586206897,1.76073563218391,2.02466090493429,0.0431393138299749,0.122287476394061,0.0821879924207439,"Acot4/Acot7/Echs1/Elovl1/Elovl7/Hacd3/Hadha/Hadhb/Mecr/Ppt1",10
"mmu04130","Genetic Information Processing","Folding, sorting and degradation","mmu04130","SNARE interactions in vesicular transport - Mus musculus (house mouse)","11/1875","33/9574",0.333333333333333,1.70204444444444,1.9935729609801,0.0441735471620906,0.124192841611452,0.08346856625106,"Sec22b/Snap29/Stx16/Stx17/Stx19/Stx3/Stx4a/Stx5a/Stx6/Stx8/Vamp1",11
"mmu01230","Metabolism","Global and overview maps","mmu01230","Biosynthesis of amino acids - Mus musculus (house mouse)","22/1875","79/9574",0.278481012658228,1.4219611814346,1.8584293961689,0.0473409647961683,0.132015861179559,0.0887263268323566,"Aldh18a1/Aldoa/Bcat1/Cs/Eno1b/Got1/Got2/Gpt/Idh1/Idh3a/Idh3b/Mat2b/Pfkl/Pfkm/Pfkp/Pklr/Prps1l3/Psph/Pycr2/Rpia/Tha1/Tpi1",22
"mmu04971","Organismal Systems","Digestive system","mmu04971","Gastric acid secretion - Mus musculus (house mouse)","21/1875","75/9574",0.28,1.42971733333333,1.84366523085789,0.0491453443117045,0.135942363700924,0.0913652835676,"Actg1/Adcy3/Adcy6/Adcy7/Adcy9/Atp1a2/Calm3/Camk2g/Cftr/Ezr/Gnai2/Itpr2/Kcnj10/Kcnk10/Mylk2/Mylk3/Mylk4/Plcb3/Plcb4/Prkcg/Sst",21
"mmu00330","Metabolism","Amino acid metabolism","mmu00330","Arginine and proline metabolism - Mus musculus (house mouse)","16/1875","54/9574",0.296296296296296,1.51292839506173,1.86527407069609,0.0501955998425575,0.136643577349184,0.0918365611154561,"Aldh18a1/Aldh1b1/Aldh2/Aldh7a1/Aldh9a1/Azin2/Carns1/Dao/Got1/Got2/Hoga1/Nos3/P4ha3/Pycr2/Smox/Sms",16
"mmu00510","Metabolism","Glycan biosynthesis and metabolism","mmu00510","N-Glycan biosynthesis - Mus musculus (house mouse)","16/1875","54/9574",0.296296296296296,1.51292839506173,1.86527407069609,0.0501955998425575,0.136643577349184,0.0918365611154561,"Alg13/Alg14/Alg2/Alg5/Alg6/Dpagt1/Ganab/Magt1/Man1a2/Man1c1/Mgat3/Mgat4a/Mgat4c/Srd5a3/St6gal1/Stt3a",16
"mmu04512","Environmental Information Processing","Signaling molecules and interaction","mmu04512","ECM-receptor interaction - Mus musculus (house mouse)","24/1875","89/9574",0.269662921348315,1.37693483146067,1.76299107039039,0.0556428263106519,0.150279444287824,0.101001068893765,"Col2a1/Col4a1/Col4a4/Col6a2/Col6a3/Col6a4/Col9a1/Col9a3/Dag1/Frem2/Hmmr/Itga1/Itga11/Itgb5/Lama1/Lamb3/Lamc1/Lamc2/Lamc3/Sv2a/Sv2b/Sv2c/Tnr/Vtn",24
"mmu04062","Organismal Systems","Immune system","mmu04062","Chemokine signaling pathway - Mus musculus (house mouse)","47/1875","193/9574",0.243523316062176,1.24346252158895,1.68614029805672,0.0581510228612884,0.155826569073609,0.104729227028143,"Adcy3/Adcy6/Adcy7/Adcy9/Akt1/Bad/Bcar1/Ccl22/Ccl9/Ccr4/Ccr9/Cdc42/Crk/Cxcl10/Cxcr5/Cxcr6/Gm3785/Gnai2/Gnb5/Gng12/Grk5/Hck/Ikbkb/Ikbkg/Kras/Lyn/Ncf1/Pak1/Pard3/Pik3ca/Pik3cd/Pik3r1/Pik3r5/Plcb3/Plcb4/Prkcd/Ptk2/Raf1/Rasgrp2/Rela/Rock2/Shc1/Sos1/Stat3/Tiam1/Vav3/Xcr1",47
"mmu05142","Human Diseases","Infectious disease: parasitic","mmu05142","Chagas disease - Mus musculus (house mouse)","27/1875","103/9574",0.262135922330097,1.33850097087379,1.70446512027552,0.0607244819938282,0.161461219564985,0.108516210172569,"Ace3/Akt1/Cd3g/Cflar/Fadd/Gnai2/Gnal/Gnao1/Ifngr2/Ikbkb/Ikbkg/Il12b/Il6/Irak4/Kng1/Kng2/Mapk12/Pik3ca/Pik3cd/Pik3r1/Plcb3/Plcb4/Ppp2ca/Rela/Serpine1/Tgfb2/Traf6",27
"mmu00513","Metabolism","Glycan biosynthesis and metabolism","mmu00513","Various types of N-glycan biosynthesis - Mus musculus (house mouse)","13/1875","43/9574",0.302325581395349,1.54371472868217,1.76337060307797,0.0633301145140586,0.167094071371708,0.112301984441934,"Alg13/Alg14/Alg2/B4galnt3/Chst8/Chst9/Hexa/Magt1/Man1a2/Man1c1/Mgat4a/Mgat4c/Stt3a",13
"mmu00250","Metabolism","Amino acid metabolism","mmu00250","Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)","12/1875","39/9574",0.307692307692308,1.57111794871795,1.76362103300392,0.0645937889660947,0.169127248972294,0.113668459490356,"Adsl/Aldh5a1/Asrgl1/Folh1/Gad2/Gls/Got1/Got2/Gpt/Il4i1/Nat8l/Ppat",12
"mmu04150","Environmental Information Processing","Signal transduction","mmu04150","mTOR signaling pathway - Mus musculus (house mouse)","39/1875","158/9574",0.246835443037975,1.2603746835443,1.62855180920594,0.0662031646118141,0.172027920165547,0.1156179669058,"Akt1/Atp6v1e1/Atp6v1f/Atp6v1h/Clip1/Depdc5/Eif4b/Grb10/Igf1r/Ikbkb/Kras/Map2k2/Mios/Nprl3/Pik3ca/Pik3cd/Pik3r1/Prkaa1/Prkcg/Prr5l/Raf1/Rheb/Rnf152/Rps6/Rps6ka1/Rps6ka2/Rps6ka3/Rps6kb1/Rps6kb2/Rptor/Rragd/Sesn2/Skp2/Slc3a2/Sos1/Stradb/Ulk2/Wdr59/Wnt3",39
"mmu04922","Organismal Systems","Endocrine system","mmu04922","Glucagon signaling pathway - Mus musculus (house mouse)","27/1875","104/9574",0.259615384615385,1.32563076923077,1.64768664249903,0.0672940724566354,0.17338094328687,0.11652731802923,"Akt1/Calm3/Camk2g/Cpt1a/Cpt1c/Creb3/Creb3l1/Creb3l2/Creb5/Foxo1/Itpr2/Pde3b/Pdhb/Pfkl/Pfkm/Pfkp/Phka1/Phkb/Phkg1/Plcb3/Plcb4/Ppargc1a/Prkaa1/Prkab1/Prkab2/Prkag1/Sirt1",27
"mmu04725","Organismal Systems","Nervous system","mmu04725","Cholinergic synapse - Mus musculus (house mouse)","29/1875","113/9574",0.256637168141593,1.31042359882006,1.63807180686321,0.0677348291558033,0.17338094328687,0.11652731802923,"Adcy3/Adcy6/Adcy7/Adcy9/Akt1/Bcl2/Cacna1c/Camk2g/Chrm1/Creb3/Creb3l1/Creb3l2/Creb5/Fyn/Gm3785/Gnai2/Gnao1/Gnb5/Gng12/Itpr2/Kcnq2/Kras/Pik3ca/Pik3cd/Pik3r1/Pik3r5/Plcb3/Plcb4/Prkcg",29
"mmu05226","Human Diseases","Cancer: specific types","mmu05226","Gastric cancer - Mus musculus (house mouse)","37/1875","150/9574",0.246666666666667,1.25951288888889,1.58086370544177,0.0726292702192489,0.18349365226176,0.12332395226431,"Abcb1b/Akt1/Araf/Bcl2/Cdk2/Cdkn1a/Cdkn1b/Ctnna1/Ctnna2/Ddb2/E2f3/Fgf2/Fgf7/Fgf9/Frat1/Gab1/Gadd45g/Jup/Kras/Map2k2/Met/Mlh1/Pik3ca/Pik3cd/Pik3r1/Polk/Raf1/Reg4/Rps6kb1/Rps6kb2/Shc1/Smad3/Sos1/Tert/Tgfb2/Trp53/Wnt3",37
"mmu04146","Cellular Processes","Transport and catabolism","mmu04146","Peroxisome - Mus musculus (house mouse)","23/1875","87/9574",0.264367816091954,1.34989731800766,1.61786878288019,0.0727555006052461,0.18349365226176,0.12332395226431,"Abcd3/Abcd4/Acaa1a/Acnat1/Acot8/Acsl3/Acsl4/Acsl6/Dao/Far2/Idh1/Nudt7/Paox/Pex11g/Pex26/Pex5/Pex7/Phyh/Pipox/Pxmp4/Scp2/Slc25a17/Slc27a2",23
"mmu04670","Organismal Systems","Immune system","mmu04670","Leukocyte transendothelial migration - Mus musculus (house mouse)","30/1875","119/9574",0.252100840336134,1.28726050420168,1.55605928087017,0.0779456867785755,0.194175471587903,0.13050307895581,"Actg1/Actn1/Bcar1/Cdc42/Cldn16/Ctnna1/Ctnna2/Ctnnd1/Ezr/Gnai2/Itgal/Jam3/Mapk12/Msn/Myl12a/Myl2/Myl9/Ncf1/Pik3ca/Pik3cd/Pik3r1/Prkcg/Ptk2/Ptpn11/Rapgef4/Rassf5/Rhoh/Rock2/Sipa1/Vav3",30
"mmu05340","Human Diseases","Immune disease","mmu05340","Primary immunodeficiency - Mus musculus (house mouse)","11/1875","36/9574",0.305555555555556,1.56020740740741,1.66180072476745,0.0783084395380331,0.194175471587903,0.13050307895581,"Cd19/Cd4/Ciita/Icos/Ikbkg/Lck/Orai1/Rag2/Rfxank/Tnfrsf13b/Ung",11
"mmu05164","Human Diseases","Infectious disease: viral","mmu05164","Influenza A - Mus musculus (house mouse)","42/1875","174/9574",0.241379310344828,1.23251494252874,1.52745727393567,0.0786891852790626,0.194175471587903,0.13050307895581,"Actg1/Akt1/Bid/Casp9/Ccnd3/Cdk4/Cdk6/Ciita/Cpsf4/Cxcl10/Cycs/Cyct/Dnajb1/Eif2ak2/Eif2s1/Fadd/Fdps/Gm2663/Ifnar1/Ifngr2/Ikbkb/Ikbkg/Il12b/Il6/Irak4/Jak1/Kpna6/Map2k2/Mx2/Nlrp3/Nxf1/Nxt2/Pik3ca/Pik3cd/Pik3r1/Plg/Rab11a/Raf1/Rela/Rsad2/Slc25a31/Slc25a5",42
"mmu04136","Cellular Processes","Transport and catabolism","mmu04136","Autophagy - other - Mus musculus (house mouse)","10/1875","32/9574",0.3125,1.59566666666667,1.66558225983694,0.0797213918298153,0.195317409983047,0.131270562486688,"Atg10/Atg16l1/Atg4d/Gabarapl2/Pik3r4/Ppp2ca/Rptor/Ulk2/Wipi1/Wipi2",10
