GeneNames,value1,value2,log2.Fold_change.,log2.Fold_change..normalized,p.value,q.value.Benjamini.et.al..1995.,q.value.Storey.et.al..2003.,Signature.p.value...0.001.,Test.1.G,Test.2.G,Test.3.G,control.1.G,control.2.G,control.3.G,change,label,FDR
Chmp4b,43,3,3.841302254,3.962192424,1.95E-11,1.20E-10,1.20E-10,TRUE,21,21,1,1,1,1,Up,NA,1.24E-10
Chmp4c,131,8,4.033423002,4.154313171,0,0,0,TRUE,88,42,1,6,1,1,Up,NA,0
Chn1os1,27,3,3.169925001,3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE,25,1,1,1,1,1,Up,NA,4.47E-06
Chp1,163,15,3.441837559,3.562727728,0,0,0,TRUE,157,5,1,13,1,1,Up,NA,0
Chpf,19,3,2.662965013,2.783855182,0.000151596,0.000623237,0.00061727,TRUE,9,9,1,1,1,1,Up,NA,0.000642239
Chrdl1,412,3,7.101538026,7.222428196,0,0,0,TRUE,407,1,4,1,1,1,Up,NA,0
Chrm1,2135,329,2.698076581,2.81896675,0,0,0,TRUE,347,1700,88,112,204,13,Up,NA,0
Chrna1os,279,3,6.539158811,6.660048981,0,0,0,TRUE,3,4,272,1,1,1,Up,NA,0
Chrna3,195,3,6.022367813,6.143257983,0,0,0,TRUE,137,57,1,1,1,1,Up,NA,0
Chrnb1,51,3,4.087462841,4.208353011,8.00E-14,5.42E-13,5.40E-13,TRUE,9,41,1,1,1,1,Up,NA,5.56E-13
Chrnb2,92,3,4.938599455,5.059489625,0,0,0,TRUE,49,42,1,1,1,1,Up,NA,0
Chrng,24,3,3,3.12089017,6.28E-06,2.89E-05,2.87E-05,TRUE,6,17,1,1,1,1,Up,NA,2.98E-05
Chst1,52,3,4.115477217,4.236367387,4.01E-14,2.74E-13,2.74E-13,TRUE,19,32,1,1,1,1,Up,NA,2.81E-13
Chst10,320,3,6.736965594,6.857855764,0,0,0,TRUE,244,75,1,1,1,1,Up,NA,0
Chst15,53,3,4.142957954,4.263848124,2.01E-14,1.39E-13,1.38E-13,TRUE,29,23,1,1,1,1,Up,NA,1.42E-13
Chst8,68,3,4.502500341,4.62339051,0,0,0,TRUE,14,53,1,1,1,1,Up,NA,0
Chst9,30,6,2.321928095,2.442818265,9.85E-06,4.48E-05,4.48E-05,TRUE,19,10,1,4,1,1,Up,NA,4.65E-05
Chsy1,112,3,5.222392421,5.343282591,0,0,0,TRUE,88,23,1,1,1,1,Up,NA,0
Chuk,311,76,2.032843257,2.153733426,0,0,0,TRUE,116,194,1,1,74,1,Up,NA,0
Churc1,160,3,5.736965594,5.857855764,0,0,0,TRUE,45,114,1,1,1,1,Up,NA,0
Ciapin1,45,4,3.491853096,3.612743266,3.75E-11,2.30E-10,2.30E-10,TRUE,25,14,6,1,2,1,Up,NA,2.37E-10
Cib1,155,3,5.691161905,5.812052074,0,0,0,TRUE,80,74,1,1,1,1,Up,NA,0
Ciita,21,3,2.807354922,2.928245092,4.29E-05,0.000185542,0.000184137,TRUE,6,14,1,1,1,1,Up,NA,0.000191319
Cipc,101,3,5.073248982,5.194139152,0,0,0,TRUE,44,56,1,1,1,1,Up,NA,0
Cisd2,133,3,5.470319935,5.591210104,0,0,0,TRUE,45,87,1,1,1,1,Up,NA,0
Cit,3759,465,3.015046294,3.135936464,0,0,0,TRUE,1900,1796,63,94,325,46,Up,NA,0
Ckap2l,22,3,2.874469118,2.995359288,2.27E-05,0.000100077,9.95E-05,TRUE,15,6,1,1,1,1,Up,NA,0.000103306
Ckap4,66,3,4.459431619,4.580321788,0,0,0,TRUE,20,45,1,1,1,1,Up,NA,0
Cks2,34,3,3.502500341,3.62339051,8.61E-09,4.71E-08,4.69E-08,TRUE,18,15,1,1,1,1,Up,NA,4.84E-08
Clasp1,1098,41,4.743110334,4.864000504,0,0,0,TRUE,1031,25,42,6,34,1,Up,NA,0
Clasrp,62,3,4.36923381,4.490123979,0,0,0,TRUE,5,56,1,1,1,1,Up,NA,0
Clca2,162,29,2.481869008,2.602759177,0,0,0,TRUE,33,100,29,8,20,1,Up,NA,0
Clca3a2,24,3,3,3.12089017,6.28E-06,2.89E-05,2.87E-05,TRUE,12,11,1,1,1,1,Up,NA,2.98E-05
Clcc1,48,3,4,4.12089017,6.33E-13,4.16E-12,4.15E-12,TRUE,16,31,1,1,1,1,Up,NA,4.27E-12
Clcn1,23,3,2.938599455,3.059489625,1.20E-05,5.39E-05,5.35E-05,TRUE,1,21,1,1,1,1,Up,NA,5.55E-05
Clcn4,309,3,6.686500527,6.807390697,0,0,0,TRUE,21,32,256,1,1,1,Up,NA,0
Clcn5,901,8,6.815383296,6.936273466,0,0,0,TRUE,650,250,1,1,1,6,Up,NA,0
Clcn6,42,3,3.807354922,3.928245092,3.85E-11,2.36E-10,2.35E-10,TRUE,16,8,18,1,1,1,Up,NA,2.42E-10
Cldn16,28,3,3.222392421,3.343282591,4.63E-07,2.30E-06,2.28E-06,TRUE,1,1,26,1,1,1,Up,NA,2.37E-06
Cldnd1,47,3,3.969626351,4.090516521,1.26E-12,8.17E-12,8.14E-12,TRUE,15,14,18,1,1,1,Up,NA,8.39E-12
Clec12a,412,7,5.879145605,6.000035775,0,0,0,TRUE,121,290,1,5,1,1,Up,NA,0
Clec16a,33,3,3.459431619,3.580321788,1.68E-08,9.06E-08,9.02E-08,TRUE,10,22,1,1,1,1,Up,NA,9.32E-08
Clec4a1,130,3,5.437405312,5.558295482,0,0,0,TRUE,82,47,1,1,1,1,Up,NA,0
Clec4a3,28,3,3.222392421,3.343282591,4.63E-07,2.30E-06,2.28E-06,TRUE,1,26,1,1,1,1,Up,NA,2.37E-06
Clic1,229,38,2.591276275,2.712166444,0,0,0,TRUE,149,79,1,36,1,1,Up,NA,0
Clic4,895,120,2.898853277,3.019743446,0,0,0,TRUE,537,357,1,78,1,41,Up,NA,0
Clint1,1179,30,5.296457407,5.417347577,0,0,0,TRUE,916,262,1,1,12,17,Up,NA,0
Clip1,55,5,3.459431619,3.580321788,3.25E-13,2.15E-12,2.15E-12,TRUE,21,33,1,3,1,1,Up,NA,2.21E-12
Clip2,30,3,3.321928095,3.442818265,1.24E-07,6.36E-07,6.33E-07,TRUE,19,10,1,1,1,1,Up,NA,6.54E-07
Clk2,62,3,4.36923381,4.490123979,0,0,0,TRUE,60,1,1,1,1,1,Up,NA,0
Clk3,27,3,3.169925001,3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE,5,21,1,1,1,1,Up,NA,4.47E-06
Clk4,58,3,4.273018494,4.393908664,6.66E-16,4.83E-15,4.81E-15,TRUE,56,1,1,1,1,1,Up,NA,4.95E-15
Clmn,586,3,7.609794354,7.730684523,0,0,0,TRUE,132,170,284,1,1,1,Up,NA,0
Cln8,27,3,3.169925001,3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE,9,17,1,1,1,1,Up,NA,4.47E-06
Clp1,94,11,3.095157233,3.216047403,0,0,0,TRUE,30,63,1,1,9,1,Up,NA,0
Clpp,38,3,3.662965013,3.783855182,5.83E-10,3.38E-09,3.36E-09,TRUE,36,1,1,1,1,1,Up,NA,3.47E-09
Clstn2,59,3,4.297680549,4.418570718,3.33E-16,2.44E-15,2.43E-15,TRUE,1,1,57,1,1,1,Up,NA,2.50E-15
Clstn3,37,3,3.624490865,3.745381035,1.15E-09,6.54E-09,6.51E-09,TRUE,16,20,1,1,1,1,Up,NA,6.73E-09
Clta,237,7,5.081388327,5.202278497,0,0,0,TRUE,105,131,1,5,1,1,Up,NA,0
Cltb,133,8,4.055282436,4.176172605,0,0,0,TRUE,9,123,1,6,1,1,Up,NA,0
Clu,125,3,5.380821784,5.501711954,0,0,0,TRUE,45,65,15,1,1,1,Up,NA,0
Cluh,30,3,3.321928095,3.442818265,1.24E-07,6.36E-07,6.33E-07,TRUE,25,4,1,1,1,1,Up,NA,6.54E-07
Clybl,452,3,7.235216462,7.356106631,0,0,0,TRUE,175,276,1,1,1,1,Up,NA,0
Cmc2,19,3,2.662965013,2.783855182,0.000151596,0.000623237,0.00061727,TRUE,17,1,1,1,1,1,Up,NA,0.000642239
Cmss1,34,3,3.502500341,3.62339051,8.61E-09,4.71E-08,4.69E-08,TRUE,32,1,1,1,1,1,Up,NA,4.84E-08
Cmtm1,45,3,3.906890596,4.027780765,4.96E-12,3.15E-11,3.14E-11,TRUE,27,17,1,1,1,1,Up,NA,3.23E-11
Cmtm2b,47,3,3.969626351,4.090516521,1.26E-12,8.17E-12,8.14E-12,TRUE,10,36,1,1,1,1,Up,NA,8.39E-12
Cmtm7,110,3,5.196397213,5.317287383,0,0,0,TRUE,51,50,9,1,1,1,Up,NA,0
Cmtr1,117,3,5.285402219,5.406292389,0,0,0,TRUE,115,1,1,1,1,1,Up,NA,0
Cndp1,19,3,2.662965013,2.783855182,0.000151596,0.000623237,0.00061727,TRUE,11,7,1,1,1,1,Up,NA,0.000642239
Cndp2,20,3,2.736965594,2.857855764,8.09E-05,0.000341308,0.000338691,TRUE,13,6,1,1,1,1,Up,NA,0.000352133
Cnep1r1,49,8,2.614709844,2.735600014,1.68E-09,9.52E-09,9.52E-09,TRUE,25,23,1,6,1,1,Up,NA,9.83E-09
Cngb1,21,3,2.807354922,2.928245092,4.29E-05,0.000185542,0.000184137,TRUE,12,8,1,1,1,1,Up,NA,0.000191319
Cnih1,111,3,5.209453366,5.330343535,0,0,0,TRUE,34,76,1,1,1,1,Up,NA,0
Cnih3,25,3,3.058893689,3.179783859,3.29E-06,1.54E-05,1.53E-05,TRUE,1,23,1,1,1,1,Up,NA,1.59E-05
Cnih4,1589,43,5.207638655,5.328528824,0,0,0,TRUE,99,1489,1,1,41,1,Up,NA,0
Cnn1,36,3,3.584962501,3.70585267,2.25E-09,1.27E-08,1.26E-08,TRUE,12,23,1,1,1,1,Up,NA,1.30E-08
Cnn2,79,3,4.718818247,4.839708417,0,0,0,TRUE,77,1,1,1,1,1,Up,NA,0
Cnot1,1199,123,3.285101438,3.405991608,0,0,0,TRUE,507,56,636,82,40,1,Up,NA,0
Cnot10,76,3,4.662965013,4.783855182,0,0,0,TRUE,32,43,1,1,1,1,Up,NA,0
Cnot11,162,11,3.880418384,4.001308554,0,0,0,TRUE,151,10,1,1,9,1,Up,NA,0
Cnot3,25,4,2.64385619,2.764746359,1.49E-05,6.66E-05,6.66E-05,TRUE,1,21,3,1,2,1,Up,NA,6.91E-05
Cnot6,175,3,5.866248611,5.987138781,0,0,0,TRUE,169,5,1,1,1,1,Up,NA,0
Cnot8,31,3,3.36923381,3.490123979,6.37E-08,3.33E-07,3.31E-07,TRUE,10,20,1,1,1,1,Up,NA,3.42E-07
Cnot9,396,3,7.044394119,7.165284289,0,0,0,TRUE,93,1,302,1,1,1,Up,NA,0
Cnpy3,20,3,2.736965594,2.857855764,8.09E-05,0.000341308,0.000338691,TRUE,1,18,1,1,1,1,Up,NA,0.000352133
Cnpy4,35,3,3.544320516,3.665210686,4.40E-09,2.44E-08,2.43E-08,TRUE,33,1,1,1,1,1,Up,NA,2.51E-08
Cnr1,357,13,4.779340546,4.900230716,0,0,0,TRUE,335,21,1,11,1,1,Up,NA,0
Cnrip1,19,3,2.662965013,2.783855182,0.000151596,0.000623237,0.00061727,TRUE,17,1,1,1,1,1,Up,NA,0.000642239
Cnst,44,3,3.874469118,3.995359288,9.84E-12,6.16E-11,6.14E-11,TRUE,11,1,32,1,1,1,Up,NA,6.33E-11
Cntd1,32,3,3.415037499,3.535927669,3.28E-08,1.74E-07,1.73E-07,TRUE,8,23,1,1,1,1,Up,NA,1.79E-07
Cntln,711,3,7.888743249,8.009633419,0,0,0,TRUE,23,4,684,1,1,1,Up,NA,0
Cntn1,6393,31,7.688081068,7.808971238,0,0,0,TRUE,3785,2607,1,1,29,1,Up,NA,0
Cntn2,314,25,3.650764559,3.771654729,0,0,0,TRUE,88,225,1,1,19,5,Up,NA,0
Cntn3,72,4,4.169925001,4.290815171,0,0,0,TRUE,46,25,1,1,1,2,Up,NA,0
Cntn5,96,3,5,5.12089017,0,0,0,TRUE,21,74,1,1,1,1,Up,NA,0
Cntnap2,188,3,5.969626351,6.090516521,0,0,0,TRUE,164,23,1,1,1,1,Up,NA,0
Cntrl,59,7,3.075288127,3.196178297,7.82E-13,5.11E-12,5.11E-12,TRUE,40,18,1,5,1,1,Up,NA,5.27E-12
Cntrob,19,3,2.662965013,2.783855182,0.000151596,0.000623237,0.00061727,TRUE,10,8,1,1,1,1,Up,NA,0.000642239
Coa4,44,3,3.874469118,3.995359288,9.84E-12,6.16E-11,6.14E-11,TRUE,42,1,1,1,1,1,Up,NA,6.33E-11
Coa5,19,3,2.662965013,2.783855182,0.000151596,0.000623237,0.00061727,TRUE,10,8,1,1,1,1,Up,NA,0.000642239
Coch,38,3,3.662965013,3.783855182,5.83E-10,3.38E-09,3.36E-09,TRUE,30,7,1,1,1,1,Up,NA,3.47E-09
Cog7,281,29,3.276445325,3.397335495,0,0,0,TRUE,91,189,1,1,1,27,Up,NA,0
Cog8,19,3,2.662965013,2.783855182,0.000151596,0.000623237,0.00061727,TRUE,5,13,1,1,1,1,Up,NA,0.000642239
Coil,526,3,7.453956489,7.574846658,0,0,0,TRUE,163,362,1,1,1,1,Up,NA,0
Col12a1,2021,398,2.344228986,2.465119156,0,0,0,TRUE,96,171,1754,362,26,10,Up,NA,0
Col13a1,45,3,3.906890596,4.027780765,4.96E-12,3.15E-11,3.14E-11,TRUE,9,13,23,1,1,1,Up,NA,3.23E-11
Col14a1,68,3,4.502500341,4.62339051,0,0,0,TRUE,24,43,1,1,1,1,Up,NA,0
Col18a1,25,3,3.058893689,3.179783859,3.29E-06,1.54E-05,1.53E-05,TRUE,4,20,1,1,1,1,Up,NA,1.59E-05
Col19a1,154,11,3.807354922,3.928245092,0,0,0,TRUE,84,69,1,6,4,1,Up,NA,0
Col20a1,194,3,6.014950341,6.135840511,0,0,0,TRUE,79,114,1,1,1,1,Up,NA,0
Col25a1,288,63,2.192645078,2.313535248,0,0,0,TRUE,147,139,2,57,1,5,Up,NA,0
Col26a1,70,3,4.544320516,4.665210686,0,0,0,TRUE,1,10,59,1,1,1,Up,NA,0
Col27a1,36,3,3.584962501,3.70585267,2.25E-09,1.27E-08,1.26E-08,TRUE,8,27,1,1,1,1,Up,NA,1.30E-08
Col28a1,37,7,2.402098444,2.522988613,5.64E-07,2.78E-06,2.78E-06,TRUE,1,1,35,1,1,5,Up,NA,2.88E-06
Col2a1,34,7,2.280107919,2.400998089,3.20E-06,1.51E-05,1.51E-05,TRUE,7,26,1,5,1,1,Up,NA,1.57E-05
Col3a1,85,3,4.824428435,4.945318605,0,0,0,TRUE,70,14,1,1,1,1,Up,NA,0
Col4a1,22900,5502,2.057319554,2.178209723,0,0,0,TRUE,2122,1373,19405,1329,4168,5,Up,NA,0
Col4a3bp,83,3,4.790076931,4.9109671,0,0,0,TRUE,21,61,1,1,1,1,Up,NA,0
Col4a4,1130,3,8.557144557,8.678034726,0,0,0,TRUE,654,475,1,1,1,1,Up,NA,0
Col6a2,238,3,6.309855263,6.430745432,0,0,0,TRUE,227,10,1,1,1,1,Up,NA,0
Col6a3,107,3,5.156504486,5.277394655,0,0,0,TRUE,93,13,1,1,1,1,Up,NA,0
Col6a4,352,30,3.552541023,3.673431193,0,0,0,TRUE,65,286,1,5,5,20,Up,NA,0
Col7a1,39,3,3.700439718,3.821329888,2.96E-10,1.74E-09,1.73E-09,TRUE,18,20,1,1,1,1,Up,NA,1.79E-09
Col8a2,24,3,3,3.12089017,6.28E-06,2.89E-05,2.87E-05,TRUE,11,12,1,1,1,1,Up,NA,2.98E-05
Col9a1,22,3,2.874469118,2.995359288,2.27E-05,0.000100077,9.95E-05,TRUE,20,1,1,1,1,1,Up,NA,0.000103306
Col9a3,163,3,5.763765654,5.884655823,0,0,0,TRUE,1,85,77,1,1,1,Up,NA,0
Commd3,28,3,3.222392421,3.343282591,4.63E-07,2.30E-06,2.28E-06,TRUE,26,1,1,1,1,1,Up,NA,2.37E-06
Commd5,274,3,6.513069582,6.633959752,0,0,0,TRUE,1,1,272,1,1,1,Up,NA,0
Commd6,295,55,2.423211431,2.5441016,0,0,0,TRUE,248,46,1,1,1,53,Up,NA,0
Copa,83,3,4.790076931,4.9109671,0,0,0,TRUE,37,45,1,1,1,1,Up,NA,0
Cope,29,3,3.273018494,3.393908664,2.40E-07,1.21E-06,1.20E-06,TRUE,27,1,1,1,1,1,Up,NA,1.24E-06
Copg1,602,3,7.648657176,7.769547346,0,0,0,TRUE,574,27,1,1,1,1,Up,NA,0
Cops4,298,3,6.63420602,6.755096189,0,0,0,TRUE,160,137,1,1,1,1,Up,NA,0
Cops5,58,3,4.273018494,4.393908664,6.66E-16,4.83E-15,4.81E-15,TRUE,33,24,1,1,1,1,Up,NA,4.95E-15
Cops7b,1369,124,3.464710421,3.585600591,0,0,0,TRUE,556,254,559,74,1,49,Up,NA,0
Coq10a,20,3,2.736965594,2.857855764,8.09E-05,0.000341308,0.000338691,TRUE,10,9,1,1,1,1,Up,NA,0.000352133
Coq10b,66,3,4.459431619,4.580321788,0,0,0,TRUE,13,52,1,1,1,1,Up,NA,0
Coq7,65,3,4.437405312,4.558295482,0,0,0,TRUE,31,33,1,1,1,1,Up,NA,0
Coro1a,57,3,4.247927513,4.368817683,1.22E-15,8.76E-15,8.73E-15,TRUE,41,15,1,1,1,1,Up,NA,8.98E-15
Coro1c,593,3,7.626925794,7.747815964,0,0,0,TRUE,135,49,409,1,1,1,Up,NA,0
Coro2b,27,3,3.169925001,3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE,25,1,1,1,1,1,Up,NA,4.47E-06
Cox11,204,3,6.087462841,6.208353011,0,0,0,TRUE,202,1,1,1,1,1,Up,NA,0
Cox17,353,9,5.293599372,5.414489542,0,0,0,TRUE,313,39,1,1,1,7,Up,NA,0
Cox20,23,3,2.938599455,3.059489625,1.20E-05,5.39E-05,5.35E-05,TRUE,21,1,1,1,1,1,Up,NA,5.55E-05
Cox20.ps,169,3,5.815916936,5.936807105,0,0,0,TRUE,1,3,165,1,1,1,Up,NA,0
Cox4i1,228,3,6.247927513,6.368817683,0,0,0,TRUE,200,27,1,1,1,1,Up,NA,0
Cox5a,435,3,7.17990909,7.30079926,0,0,0,TRUE,317,94,24,1,1,1,Up,NA,0
Cox6b1,104,3,5.115477217,5.236367387,0,0,0,TRUE,88,15,1,1,1,1,Up,NA,0
Cox6c,122,21,2.538419915,2.659310084,0,0,0,TRUE,93,28,1,1,9,11,Up,NA,0
Cox7a2,9145,7,10.35141253,10.4723027,0,0,0,TRUE,337,1,8807,5,1,1,Up,NA,0
Cox7b,1283,11,6.865873836,6.986764006,0,0,0,TRUE,117,1108,58,1,9,1,Up,NA,0
Cp,116,3,5.273018494,5.393908664,0,0,0,TRUE,58,57,1,1,1,1,Up,NA,0
Cpa6,45,3,3.906890596,4.027780765,4.96E-12,3.15E-11,3.14E-11,TRUE,36,8,1,1,1,1,Up,NA,3.23E-11
Cpd,3682,316,3.542493163,3.663383333,0,0,0,TRUE,2032,1646,4,147,168,1,Up,NA,0
Cpeb2,77,17,2.179323699,2.300213869,8.53E-12,5.37E-11,5.37E-11,TRUE,71,5,1,11,5,1,Up,NA,5.53E-11
Cpeb3,49,7,2.807354922,2.928245092,4.13E-10,2.41E-09,2.41E-09,TRUE,19,29,1,1,5,1,Up,NA,2.48E-09
Cplx4,864,170,2.345496566,2.466386736,0,0,0,TRUE,95,216,553,9,160,1,Up,NA,0
Cpne7,38,6,2.662965013,2.783855182,8.43E-08,4.37E-07,4.37E-07,TRUE,16,21,1,4,1,1,Up,NA,4.52E-07
Cpne9,22,3,2.874469118,2.995359288,2.27E-05,0.000100077,9.95E-05,TRUE,13,8,1,1,1,1,Up,NA,0.000103306
Cpox,623,96,2.698125852,2.819016022,0,0,0,TRUE,61,561,1,1,1,94,Up,NA,0
Cps1,129,3,5.426264755,5.547154924,0,0,0,TRUE,61,67,1,1,1,1,Up,NA,0
Cpsf2,35,3,3.544320516,3.665210686,4.40E-09,2.44E-08,2.43E-08,TRUE,25,9,1,1,1,1,Up,NA,2.51E-08
Cpsf4,51,3,4.087462841,4.208353011,8.00E-14,5.42E-13,5.40E-13,TRUE,37,13,1,1,1,1,Up,NA,5.56E-13
Cpsf6,315,31,3.345011708,3.465901878,0,0,0,TRUE,231,83,1,18,1,12,Up,NA,0
Cpt1a,352,63,2.482151695,2.603041865,0,0,0,TRUE,204,147,1,61,1,1,Up,NA,0
Cpt1c,44,3,3.874469118,3.995359288,9.84E-12,6.16E-11,6.14E-11,TRUE,1,42,1,1,1,1,Up,NA,6.33E-11
Cr1l,103,25,2.042644337,2.163534507,2.92E-14,2.01E-13,2.01E-13,TRUE,65,37,1,23,1,1,Up,NA,2.07E-13
Cr2,340,8,5.409390936,5.530281106,0,0,0,TRUE,301,38,1,1,6,1,Up,NA,0
CR974429.2,52,3,4.115477217,4.236367387,4.01E-14,2.74E-13,2.74E-13,TRUE,1,1,50,1,1,1,Up,NA,2.81E-13
Cradd,180,3,5.906890596,6.027780765,0,0,0,TRUE,172,7,1,1,1,1,Up,NA,0
Creb3,27,3,3.169925001,3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE,10,16,1,1,1,1,Up,NA,4.47E-06
Creb3l1,186,3,5.95419631,6.07508648,0,0,0,TRUE,135,50,1,1,1,1,Up,NA,0
Creb3l2,31,3,3.36923381,3.490123979,6.37E-08,3.33E-07,3.31E-07,TRUE,17,13,1,1,1,1,Up,NA,3.42E-07
Creb5,771,126,2.613307126,2.734197296,0,0,0,TRUE,434,301,36,124,1,1,Up,NA,0
Crebl2,280,7,5.321928095,5.442818265,0,0,0,TRUE,196,83,1,5,1,1,Up,NA,0
Crebrf,2623,22,6.897570474,7.018460643,0,0,0,TRUE,1521,1101,1,16,5,1,Up,NA,0
Crebzf,127,3,5.403722186,5.524612356,0,0,0,TRUE,125,1,1,1,1,1,Up,NA,0
Creg2,45,3,3.906890596,4.027780765,4.96E-12,3.15E-11,3.14E-11,TRUE,27,1,17,1,1,1,Up,NA,3.23E-11
Creld1,87,3,4.857980995,4.978871165,0,0,0,TRUE,13,73,1,1,1,1,Up,NA,0
Crim1,241,41,2.555337332,2.676227501,0,0,0,TRUE,133,105,3,34,6,1,Up,NA,0
Crip2,383,3,6.996238081,7.117128251,0,0,0,TRUE,1,381,1,1,1,1,Up,NA,0
Crisp2,187,14,3.739539538,3.860429708,0,0,0,TRUE,44,142,1,1,12,1,Up,NA,0
Crisp3,22,3,2.874469118,2.995359288,2.27E-05,0.000100077,9.95E-05,TRUE,1,1,20,1,1,1,Up,NA,0.000103306
Crispld1,61,3,4.345774837,4.466665007,1.11E-16,8.23E-16,8.18E-16,TRUE,42,18,1,1,1,1,Up,NA,8.41E-16
Crk,63,3,4.392317423,4.513207592,0,0,0,TRUE,61,1,1,1,1,1,Up,NA,0
Crls1,55,3,4.196397213,4.317287383,5.00E-15,3.52E-14,3.51E-14,TRUE,19,35,1,1,1,1,Up,NA,3.61E-14
Crot,131,11,3.573991383,3.694881553,0,0,0,TRUE,85,45,1,1,9,1,Up,NA,0
Crtac1,84,3,4.807354922,4.928245092,0,0,0,TRUE,46,37,1,1,1,1,Up,NA,0
Crtam,12600,2731,2.205922515,2.326812684,0,0,0,TRUE,6110,6489,1,2725,1,5,Up,NA,0
Crtc1,4575,23,7.635994072,7.756884242,0,0,0,TRUE,17,22,4536,1,21,1,Up,NA,0
Crxos,724,6,6.914883386,7.035773556,0,0,0,TRUE,694,29,1,4,1,1,Up,NA,0
Cry2,34,3,3.502500341,3.62339051,8.61E-09,4.71E-08,4.69E-08,TRUE,5,28,1,1,1,1,Up,NA,4.84E-08
Cryab,34,7,2.280107919,2.400998089,3.20E-06,1.51E-05,1.51E-05,TRUE,21,12,1,5,1,1,Up,NA,1.57E-05
Crybb3,40,3,3.736965594,3.857855764,1.50E-10,8.96E-10,8.93E-10,TRUE,24,15,1,1,1,1,Up,NA,9.22E-10
Crygc,45,3,3.906890596,4.027780765,4.96E-12,3.15E-11,3.14E-11,TRUE,30,14,1,1,1,1,Up,NA,3.23E-11
Cryz,9518,431,4.46489868,4.58578885,0,0,0,TRUE,2783,6734,1,429,1,1,Up,NA,0
Cryzl1,1438,67,4.42375877,4.54464894,0,0,0,TRUE,94,947,397,23,43,1,Up,NA,0
Cs,56,3,4.222392421,4.343282591,2.55E-15,1.81E-14,1.81E-14,TRUE,22,33,1,1,1,1,Up,NA,1.86E-14
Csf1,27,3,3.169925001,3.290815171,8.92E-07,4.35E-06,4.31E-06,TRUE,17,9,1,1,1,1,Up,NA,4.47E-06
Csf1r,173,11,3.975196609,4.096086779,0,0,0,TRUE,120,46,7,9,1,1,Up,NA,0
Csf2rb,24,3,3,3.12089017,6.28E-06,2.89E-05,2.87E-05,TRUE,20,3,1,1,1,1,Up,NA,2.98E-05
Csf2rb2,628,3,7.709658248,7.830548418,0,0,0,TRUE,202,425,1,1,1,1,Up,NA,0
Csgalnact1,72,3,4.584962501,4.70585267,0,0,0,TRUE,1,70,1,1,1,1,Up,NA,0
Csmd2,358,47,2.929226926,3.050117095,0,0,0,TRUE,78,204,76,1,1,45,Up,NA,0
Csmd3,770,53,3.860794181,3.981684351,0,0,0,TRUE,382,360,28,51,1,1,Up,NA,0
Csn1s2a,46,3,3.938599455,4.059489625,2.50E-12,1.61E-11,1.60E-11,TRUE,35,10,1,1,1,1,Up,NA,1.65E-11
Csn1s2b,32,3,3.415037499,3.535927669,3.28E-08,1.74E-07,1.73E-07,TRUE,19,12,1,1,1,1,Up,NA,1.79E-07
Csnk1d,124,3,5.36923381,5.490123979,0,0,0,TRUE,122,1,1,1,1,1,Up,NA,0
Csnk1g1,455,81,2.489872732,2.610762902,0,0,0,TRUE,237,216,2,79,1,1,Up,NA,0
Csnk1g3,2917,129,4.499042415,4.619932585,0,0,0,TRUE,1336,1580,1,127,1,1,Up,NA,0
Csnk2a1,177,3,5.882643049,6.003533219,0,0,0,TRUE,66,23,88,1,1,1,Up,NA,0
Csnk2b,446,3,7.215937399,7.336827569,0,0,0,TRUE,444,1,1,1,1,1,Up,NA,0
Cspg5,426,14,4.927354698,5.048244868,0,0,0,TRUE,41,372,13,12,1,1,Up,NA,0
Csprs,34,3,3.502500341,3.62339051,8.61E-09,4.71E-08,4.69E-08,TRUE,26,7,1,1,1,1,Up,NA,4.84E-08
Csrnp2,1140,3,8.569855608,8.690745778,0,0,0,TRUE,614,525,1,1,1,1,Up,NA,0
Cst11,24,3,3,3.12089017,6.28E-06,2.89E-05,2.87E-05,TRUE,19,4,1,1,1,1,Up,NA,2.98E-05
Cst3,8755,1368,2.678038948,2.798929118,0,0,0,TRUE,2959,814,4982,1158,103,107,Up,NA,0
Cst6,244,3,6.345774837,6.466665007,0,0,0,TRUE,50,193,1,1,1,1,Up,NA,0
CT009510.2,66,3,4.459431619,4.580321788,0,0,0,TRUE,55,10,1,1,1,1,Up,NA,0
CT009515.2,482,3,7.327926836,7.448817005,0,0,0,TRUE,346,135,1,1,1,1,Up,NA,0
CT009530.1,477,48,3.312882955,3.433773125,0,0,0,TRUE,209,267,1,1,38,9,Up,NA,0
CT009550.2,69,3,4.523561956,4.644452126,0,0,0,TRUE,19,49,1,1,1,1,Up,NA,0
CT009550.4,3528,56,5.977279923,6.098170093,0,0,0,TRUE,326,164,3038,54,1,1,Up,NA,0
CT009713.1,116,3,5.273018494,5.393908664,0,0,0,TRUE,5,110,1,1,1,1,Up,NA,0
CT009713.2,146,28,2.382469637,2.503359807,0,0,0,TRUE,81,64,1,26,1,1,Up,NA,0
CT009713.4,204,19,3.424497829,3.545387998,0,0,0,TRUE,40,163,1,9,4,6,Up,NA,0
