GeneNames,value1,value2,log2(Fold_change),log2(Fold_change) normalized,p-value,q-value(Benjamini et al. 1995),q-value(Storey et al. 2003),Signature(p-value < 0.001)
Gm27838,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7014,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27475,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Obox4-ps2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27476,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27927,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ranbp2-ps7,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27825,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27216,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27189,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27653,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7672,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Prn,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27651,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27313,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
7630403G23Rik,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7063,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm2164,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7045,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Nkx2-2os.1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7667,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7685,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6386,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27755,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir8103,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27440,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6538,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27441,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6930,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27438,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27437,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27231,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm8602,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6390,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm28044,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7050,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27174,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6395,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6995,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7088,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27342,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Jmjd7,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6942,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27402,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27286,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm28038,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27403,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27163,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6344,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Trgj4,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27255,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7046,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27468,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27470,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7009,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27471,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6913,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7578,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27326,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Igkv19-93,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27786,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6409,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27783,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27784,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27284,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27397,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7039,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir8111,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7006,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27285,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7677,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27399,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27283,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6354,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7024,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7119,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6349,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mark1-ps3,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27572,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm20111,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir381,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7054,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7679,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27240,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6992,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27894,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27235,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27893,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27892,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27390,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6353,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27392,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27393,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir8113,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27395,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6541,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27704,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ranbp2-ps9,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir8101,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27703,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27702,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6539,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27463,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27465,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6381,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7668,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27960,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27211,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6350,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27959,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27964,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7675,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27238,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6927,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6392,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27430,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7689,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7659,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6413,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm18486,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7008,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27753,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27234,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir3473g,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm19013,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27839,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm18190,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm28023,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm28022,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6998,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Zfp953,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7652,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7082,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27931,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27161,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6416,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27749,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7654,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6481,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir8102,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27427,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir8106,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Tmem185b,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27245,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Rnu3b2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6904,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6988,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6400,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6410,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27225,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7241,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6393,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27919,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27639,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir8100,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir8120,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27150,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27636,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
V1rg10,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27160,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7647,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27348,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7658,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6935,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27855,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir8105,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6933,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6949,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27698,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27700,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27844,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27843,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27695,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27549,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir8093,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27505,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6769b,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27196,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27545,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27544,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6397,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm28002,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm28003,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6420,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27219,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm28006,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm8982,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm28008,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7223,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27596,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27595,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27731,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27598,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7676-1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6901,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27913,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27601,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27659,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27660,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm25053,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7035,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27656,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6398,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6974,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Rdh16f1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27357,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6380,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27355,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27153,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27359,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6372,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7058,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27360,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27254,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27159,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Rn7s1,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27924,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27162,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27176,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6394,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7240,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7013,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7040,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27554,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27928,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm28035,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7066,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7022,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6374,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7029,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27289,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7655,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27792,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27242,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Zfp-ps,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gtpbp4-ps3,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6943,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7676-2,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7025,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm28050,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7077,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7031,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27148,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6978,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27861,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7673,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7070,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir8110,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7068,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7071,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7036b,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm8151,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27622,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Ranbp2-ps5,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27920,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27921,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7003,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7000,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6376,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6945,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27341,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
1110035H17Rik,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27337,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7653,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm11983,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27901,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm17087,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7007,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27899,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27898,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27979,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7115,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6951,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27369,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27406,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27405,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27404,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir8092,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6546,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27193,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6965,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir8117,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27322,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27321,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27320,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6382,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7076,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27602,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7074,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27604,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27605,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7018,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27607,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm5746,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7237,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6352,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir8108,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27483,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27486,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir8116,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
0610031O16Rik,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7081,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6370,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27243,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6969,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7671,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27306,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27804,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27801,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6415,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6419,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27168,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7660,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6940,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27715,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27717,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7j,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
5730403I07Rik,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir3620,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27985,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6406,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27980,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6956,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6905,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm8676,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27881,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6337,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7662,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27878,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27248,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27875,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27188,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27373,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir1258,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7034,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7012,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7019,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27187,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7017,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6389,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27943,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27944,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27942,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm10637,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27940,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27941,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7051,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27686,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6365,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27682,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Obox8,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27680,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27220,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6371,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7213,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir7221,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir8104,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir8114,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27383,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir6989,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27884,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27883,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Gm27882,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
Mir668,3,3,0,-0.12089017,0.91827084,1,0.919878032,FALSE
