GeneNames,value1,value2,log2(Fold_change),log2(Fold_change) normalized,p-value,q-value(Benjamini et al. 1995),q-value(Storey et al. 2003),Signature(p-value < 0.001)
Tie1,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm9758,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Tomm6,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Clcnka,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Asb13,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Kif4,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Ssu2,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Mad2l1bp,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Mfrp,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
G6pc3,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Colgalt1,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Abca17,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Plk5,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Arhgap45,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Krt25,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Fam122c,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Sh3tc1,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Grifin,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Dchs1,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Tns2,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Zfp692,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Traf3ip3,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Bbs7,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Spon2,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Kcnh3,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Esyt3,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Dzip1l,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Bank1,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Olfr16,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Scarb1,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Csf3,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Sema7a,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Chad,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Wdr93,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Mycbpap,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Taf4,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Mfsd4b2,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Mettl22,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Prpf18,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Cep104,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Tbc1d16,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Timeless,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Sh3bgr,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Col16a1,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Erg,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Siah1b,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
S100g,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Arhgap12,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Nutm1,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Bicdl1,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm13178,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Hsd3b7,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Elmsan1,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Mgat5b,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Cilp2,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Defb13,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
P2ry4,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Tigd3,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Shb,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Oxgr1,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Preb,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Krt14,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Olfr1489,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm5548,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Pnlip,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
B3gntl1,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Foxc2,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Olfr1451,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm5454,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Tctex1d4,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Arxes1,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Mterf2,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Hspe1-ps2,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm5346,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Prss27,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Clrn3,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Rgs13,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Tbc1d22a,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Tlr11,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Slc6a7,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gnpda1,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Olfr573-ps1,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Cpvl,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm15413,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Cdh22,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Dnajc5g,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm12474,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Mill1,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Ceacam2,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Fgf2os,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Ctsj,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm9978,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
4931429L15Rik,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm4889,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Olfr166,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Myh4,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gja5,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm10807,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Ms4a13,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Musk,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Dppa4,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gpc6,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Capn11,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Rps27a-ps2,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Olfr15,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Olfr698,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gzmd,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Tas2r125,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Rhox3e,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
4930473A02Rik,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Hist1h2aa,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Cxcl11,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Rxfp3,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Mcpt4,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Blnk,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Btnl7-ps,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Olfr294,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gak,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Klk1b8,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Calml3,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Speer2,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm12657,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Rpl27,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gpatch1,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Zkscan8,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Trim38,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
mt-Atp8,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm25589,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm25081,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm22301,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm23302,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Snord82,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm23443,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm23377,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm24045,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm26125,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Mir322,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Mir216a,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm24253,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm25652,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm23347,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Ifitm7,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Cd209b,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Mup3,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Olfr878,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm5529,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Rps15a-ps2,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Zfp563,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
1110025L11Rik,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Cenpm,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Rps19-ps9,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Vmn1r197,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm7731,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Cd300ld3,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Krtap3-3,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Tmem100,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm26327,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
3000002C10Rik,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
2410004P03Rik,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Usmg5,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Klrg2,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm960,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Nutm2,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm16261,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm7457,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
2310040G07Rik,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
D330041H03Rik,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm6960,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Olfr1331,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm12650,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm10689,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Macrod2os2,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Zfp808,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Olfr475-ps1,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Mir678,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Mir673,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Acsf2,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Trbj1-3,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Ighm,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Trgv2,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Traj49,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Traj45,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Mir544,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm23749,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
n-R5s178,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm25875,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm23772,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm24469,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
n-R5s202,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm25214,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm23912,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Mir449b,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm12854,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm11564,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm438,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Hbb-bh2,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Ifi47,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Ube2v1,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Wdr92,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
C7,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm3443,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Neu2,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Mpp4,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm14385,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm26473,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm25002,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm14007,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Atp5l-ps2,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm14107,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Olfr343-ps1,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm16128,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm13998,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm13899,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm12568,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm11679,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm5913,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm12857,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm14686,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm12402,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm14761,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm14912,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm12768,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm15071,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm12712,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm6285,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
BC002163,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm15536,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm15043,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm12071,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm11908,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm11225,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm12928,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm12229,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm14896,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm8569,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Sult2a-ps1,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm13677,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm6382,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Rpl9-ps2,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm13803,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm13537,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Ccl19-ps1,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm12579,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm11796,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm12237,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm6335,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm7541,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm6027,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Zfp133-ps,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Amd-ps1,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm12584,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm13578,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm12062,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Hspe1-ps5,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm15383,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm12504,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm6654,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm13535,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Rps2-ps4,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm12017,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm25102,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
n-R5s214,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm25318,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
n-R5s164,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
n-R5s14,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
n-R5s216,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
n-R5s19,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm22452,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm15350,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Hoxb3os,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm2800,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm5577,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm13814,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm4128,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm11734,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Zfp335os,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm11738,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm14224,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm12796,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm14302,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm12729,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm12023,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
4933406K04Rik,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm12356,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm12243,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm14342,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm12694,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
3100003L05Rik,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Tmem150cos,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm16087,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm12108,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm13690,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm13522,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
1700007M16Rik,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
4930547E08Rik,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm13750,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm11981,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm11973,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm13189,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm15864,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm11337,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm12907,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Alkal1,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm16062,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm16725,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm12128,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm16156,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Csmd2os,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Cdrt4os1,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm25113,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm25720,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm23540,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm22215,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm23589,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
Gm26183,3,6,-1,-0.963250345,0.33113978,0.810225859,0.795412595,FALSE
